"Country or Area","Year","Area","Sex","National and/or ethnic group","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Kazakhstan","2021","Rural","Both Sexes","Mari","Census - de facto - complete tabulation","Final figure, complete","2025","2174",""
"Kazakhstan","2021","Rural","Both Sexes","Moldavian","Census - de facto - complete tabulation","Final figure, complete","2025","5866",""
"Kazakhstan","2021","Rural","Both Sexes","Mongol","Census - de facto - complete tabulation","Final figure, complete","2025","45",""
"Kazakhstan","2021","Rural","Both Sexes","Mordovian","Census - de facto - complete tabulation","Final figure, complete","2025","2875",""
"Kazakhstan","2021","Rural","Both Sexes","Nanai","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Both Sexes","Nentsi","Census - de facto - complete tabulation","Final figure, complete","2025","18",""
"Kazakhstan","2021","Rural","Both Sexes","Nivkhi","Census - de facto - complete tabulation","Final figure, complete","2025","3",""
"Kazakhstan","2021","Rural","Both Sexes","Nogai","Census - de facto - complete tabulation","Final figure, complete","2025","79",""
"Kazakhstan","2021","Rural","Both Sexes","Orochi","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Both Sexes","Ossetian","Census - de facto - complete tabulation","Final figure, complete","2025","268",""
"Kazakhstan","2021","Rural","Both Sexes","Persian","Census - de facto - complete tabulation","Final figure, complete","2025","95",""
"Kazakhstan","2021","Rural","Both Sexes","Polish","Census - de facto - complete tabulation","Final figure, complete","2025","15380",""
"Kazakhstan","2021","Rural","Both Sexes","Romanian","Census - de facto - complete tabulation","Final figure, complete","2025","210",""
"Kazakhstan","2021","Rural","Both Sexes","Russian","Census - de facto - complete tabulation","Final figure, complete","2025","703148",""
"Kazakhstan","2021","Rural","Both Sexes","Rutul","Census - de facto - complete tabulation","Final figure, complete","2025","12",""
"Kazakhstan","2021","Rural","Both Sexes","Saam","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Both Sexes","Selkup","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Both Sexes","Serbian","Census - de facto - complete tabulation","Final figure, complete","2025","9",""
"Kazakhstan","2021","Rural","Both Sexes","Shors","Census - de facto - complete tabulation","Final figure, complete","2025","40",""
"Kazakhstan","2021","Rural","Both Sexes","Slovak","Census - de facto - complete tabulation","Final figure, complete","2025","7",""
"Kazakhstan","2021","Rural","Both Sexes","Spanish","Census - de facto - complete tabulation","Final figure, complete","2025","12",""
"Kazakhstan","2021","Rural","Both Sexes","Tabasaran","Census - de facto - complete tabulation","Final figure, complete","2025","90",""
"Kazakhstan","2021","Rural","Both Sexes","Tajik","Census - de facto - complete tabulation","Final figure, complete","2025","37899",""
"Kazakhstan","2021","Rural","Both Sexes","Tatar","Census - de facto - complete tabulation","Final figure, complete","2025","44631",""
"Kazakhstan","2021","Rural","Both Sexes","Tsakhur","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Both Sexes","Turkmenian","Census - de facto - complete tabulation","Final figure, complete","2025","954",""
"Kazakhstan","2021","Rural","Both Sexes","Tuvinian","Census - de facto - complete tabulation","Final figure, complete","2025","10",""
"Kazakhstan","2021","Rural","Both Sexes","Udge","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Both Sexes","Udin","Census - de facto - complete tabulation","Final figure, complete","2025","28",""
"Kazakhstan","2021","Rural","Both Sexes","Udmurt","Census - de facto - complete tabulation","Final figure, complete","2025","3000",""
"Kazakhstan","2021","Rural","Both Sexes","Ukrainian","Census - de facto - complete tabulation","Final figure, complete","2025","133493",""
"Kazakhstan","2021","Rural","Both Sexes","Ulithian","Census - de facto - complete tabulation","Final figure, complete","2025","2",""
"Kazakhstan","2021","Rural","Both Sexes","Uyghur","Census - de facto - complete tabulation","Final figure, complete","2025","134094",""
"Kazakhstan","2021","Rural","Both Sexes","Uzbek","Census - de facto - complete tabulation","Final figure, complete","2025","293780",""
"Kazakhstan","2021","Rural","Both Sexes","Vietnamese","Census - de facto - complete tabulation","Final figure, complete","2025","6",""
"Kazakhstan","2021","Rural","Both Sexes","Yakut","Census - de facto - complete tabulation","Final figure, complete","2025","30",""
"Kazakhstan","2021","Rural","Both Sexes","Other","Census - de facto - complete tabulation","Final figure, complete","2025","17878",""
"Kazakhstan","2021","Rural","Both Sexes","Crimean Tatars","Census - de facto - complete tabulation","Final figure, complete","2025","190",""
"Kazakhstan","2021","Rural","Both Sexes","Romani (Gypsy)","Census - de facto - complete tabulation","Final figure, complete","2025","1115",""
"Kazakhstan","2021","Rural","Both Sexes","Talish","Census - de facto - complete tabulation","Final figure, complete","2025","35",""
"Kazakhstan","2021","Rural","Both Sexes","Tats","Census - de facto - complete tabulation","Final figure, complete","2025","6",""
"Kazakhstan","2021","Rural","Both Sexes","Vep","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Both Sexes","Livs","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Both Sexes","Turks","Census - de facto - complete tabulation","Final figure, complete","2025","55080",""
"Kazakhstan","2021","Rural","Both Sexes","Central Asian Jew","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Both Sexes","Georgian Jew","Census - de facto - complete tabulation","Final figure, complete","2025","4",""
"Kazakhstan","2021","Rural","Both Sexes","Mountain Jew","Census - de facto - complete tabulation","Final figure, complete","2025","2",""
"Kazakhstan","2021","Rural","Male","Total","Census - de facto - complete tabulation","Final figure, complete","2025","3766416",""
"Kazakhstan","2021","Rural","Male","Abaza","Census - de facto - complete tabulation","Final figure, complete","2025","12",""
"Kazakhstan","2021","Rural","Male","Abkhazian","Census - de facto - complete tabulation","Final figure, complete","2025","3",""
"Kazakhstan","2021","Rural","Male","Adyghei","Census - de facto - complete tabulation","Final figure, complete","2025","10",""
"Kazakhstan","2021","Rural","Male","Afgan","Census - de facto - complete tabulation","Final figure, complete","2025","84",""
"Kazakhstan","2021","Rural","Male","Agul","Census - de facto - complete tabulation","Final figure, complete","2025","8",""
"Kazakhstan","2021","Rural","Male","Albanian","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Male","Altian","Census - de facto - complete tabulation","Final figure, complete","2025","26",""
"Kazakhstan","2021","Rural","Male","American","Census - de facto - complete tabulation","Final figure, complete","2025","9",""
"Kazakhstan","2021","Rural","Male","Arab","Census - de facto - complete tabulation","Final figure, complete","2025","54",""
"Kazakhstan","2021","Rural","Male","Armenian","Census - de facto - complete tabulation","Final figure, complete","2025","1500",""
"Kazakhstan","2021","Rural","Male","Assyrian","Census - de facto - complete tabulation","Final figure, complete","2025","20",""
"Kazakhstan","2021","Rural","Male","Austrian","Census - de facto - complete tabulation","Final figure, complete","2025","4",""
"Kazakhstan","2021","Rural","Male","Avar","Census - de facto - complete tabulation","Final figure, complete","2025","214",""
"Kazakhstan","2021","Rural","Male","Azerbaijani","Census - de facto - complete tabulation","Final figure, complete","2025","33415",""
"Kazakhstan","2021","Rural","Male","Balkan","Census - de facto - complete tabulation","Final figure, complete","2025","476",""
"Kazakhstan","2021","Rural","Male","Bashkir","Census - de facto - complete tabulation","Final figure, complete","2025","2679",""
"Kazakhstan","2021","Rural","Male","Belarus","Census - de facto - complete tabulation","Final figure, complete","2025","13551",""
"Kazakhstan","2021","Rural","Male","Baloch","Census - de facto - complete tabulation","Final figure, complete","2025","7",""
"Kazakhstan","2021","Rural","Male","Bulgarian","Census - de facto - complete tabulation","Final figure, complete","2025","603",""
"Kazakhstan","2021","Rural","Male","Buryat-Bouriates","Census - de facto - complete tabulation","Final figure, complete","2025","20",""
"Kazakhstan","2021","Rural","Male","Chechen","Census - de facto - complete tabulation","Final figure, complete","2025","7467",""
"Kazakhstan","2021","Rural","Male","Cherkess","Census - de facto - complete tabulation","Final figure, complete","2025","23",""
"Kazakhstan","2021","Rural","Male","Chinese","Census - de facto - complete tabulation","Final figure, complete","2025","267",""
"Kazakhstan","2021","Rural","Male","Chukchi","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Male","Chuvans","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Male","Chuvash","Census - de facto - complete tabulation","Final figure, complete","2025","1185",""
"Kazakhstan","2021","Rural","Male","Crimchak","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Male","Croatian","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Male","Cubans","Census - de facto - complete tabulation","Final figure, complete","2025","4",""
"Kazakhstan","2021","Rural","Male","Czech","Census - de facto - complete tabulation","Final figure, complete","2025","54",""
"Kazakhstan","2021","Rural","Male","Darghin","Census - de facto - complete tabulation","Final figure, complete","2025","127",""
"Kazakhstan","2021","Rural","Male","Dolghan","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Male","Dungan","Census - de facto - complete tabulation","Final figure, complete","2025","29157",""
"Kazakhstan","2021","Rural","Male","Dutch","Census - de facto - complete tabulation","Final figure, complete","2025","4",""
"Kazakhstan","2021","Rural","Male","English","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Male","Estonian","Census - de facto - complete tabulation","Final figure, complete","2025","134",""
"Kazakhstan","2021","Rural","Male","Even","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Male","Evenk","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Male","Finnish","Census - de facto - complete tabulation","Final figure, complete","2025","37",""
"Kazakhstan","2021","Rural","Male","French","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Male","Gagauz","Census - de facto - complete tabulation","Final figure, complete","2025","83",""
"Kazakhstan","2021","Rural","Male","Georgian","Census - de facto - complete tabulation","Final figure, complete","2025","623",""
"Kazakhstan","2021","Rural","Male","German","Census - de facto - complete tabulation","Final figure, complete","2025","43617",""
"Kazakhstan","2021","Rural","Male","Greek","Census - de facto - complete tabulation","Final figure, complete","2025","1630",""
"Kazakhstan","2021","Rural","Male","Hungarian","Census - de facto - complete tabulation","Final figure, complete","2025","66",""
"Kazakhstan","2021","Rural","Male","Ijor","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Male","Indians and Pakistanis","Census - de facto - complete tabulation","Final figure, complete","2025","30",""
"Kazakhstan","2021","Rural","Male","Ingushi","Census - de facto - complete tabulation","Final figure, complete","2025","1683",""
"Kazakhstan","2021","Rural","Male","Italian","Census - de facto - complete tabulation","Final figure, complete","2025","20",""
"Kazakhstan","2021","Rural","Male","Japanese","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Male","Jewish","Census - de facto - complete tabulation","Final figure, complete","2025","150",""
"Kazakhstan","2021","Rural","Male","Kabardian","Census - de facto - complete tabulation","Final figure, complete","2025","59",""
"Kazakhstan","2021","Rural","Male","Kalmyk","Census - de facto - complete tabulation","Final figure, complete","2025","98",""
"Kazakhstan","2021","Rural","Male","Kara-Kalpak","Census - de facto - complete tabulation","Final figure, complete","2025","4005",""
"Kazakhstan","2021","Rural","Male","Karachai","Census - de facto - complete tabulation","Final figure, complete","2025","388",""
"Kazakhstan","2021","Rural","Male","Karaim","Census - de facto - complete tabulation","Final figure, complete","2025","7",""
"Kazakhstan","2021","Rural","Male","Karelian","Census - de facto - complete tabulation","Final figure, complete","2025","31",""
"Kazakhstan","2021","Rural","Male","Kazak","Census - de facto - complete tabulation","Final figure, complete","2025","2880100",""
"Kazakhstan","2021","Rural","Male","Ket","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Male","Khakassian","Census - de facto - complete tabulation","Final figure, complete","2025","24",""
"Kazakhstan","2021","Rural","Male","Khanty","Census - de facto - complete tabulation","Final figure, complete","2025","2",""
"Kazakhstan","2021","Rural","Male","Komi","Census - de facto - complete tabulation","Final figure, complete","2025","32",""
"Kazakhstan","2021","Rural","Male","Komi-Permyak","Census - de facto - complete tabulation","Final figure, complete","2025","141",""
"Kazakhstan","2021","Rural","Male","Korean","Census - de facto - complete tabulation","Final figure, complete","2025","8103",""
"Kazakhstan","2021","Rural","Male","Koryak","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Male","Kumyk","Census - de facto - complete tabulation","Final figure, complete","2025","157",""
"Kazakhstan","2021","Rural","Male","Kurd","Census - de facto - complete tabulation","Final figure, complete","2025","15751",""
"Kazakhstan","2021","Rural","Male","Kyrgyz","Census - de facto - complete tabulation","Final figure, complete","2025","4567",""
"Kazakhstan","2021","Rural","Male","Lak","Census - de facto - complete tabulation","Final figure, complete","2025","17",""
"Kazakhstan","2021","Rural","Male","Latvian","Census - de facto - complete tabulation","Final figure, complete","2025","146",""
"Kazakhstan","2021","Rural","Male","Lezghin","Census - de facto - complete tabulation","Final figure, complete","2025","304",""
"Kazakhstan","2021","Rural","Male","Lithuanian","Census - de facto - complete tabulation","Final figure, complete","2025","800",""
"Kazakhstan","2021","Rural","Male","Mansi","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Male","Mari","Census - de facto - complete tabulation","Final figure, complete","2025","917",""
"Kazakhstan","2021","Rural","Male","Moldavian","Census - de facto - complete tabulation","Final figure, complete","2025","2804",""
"Kazakhstan","2021","Rural","Male","Mongol","Census - de facto - complete tabulation","Final figure, complete","2025","17",""
"Kazakhstan","2021","Rural","Male","Mordovian","Census - de facto - complete tabulation","Final figure, complete","2025","1353",""
"Kazakhstan","2021","Rural","Male","Nanai","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Male","Nentsi","Census - de facto - complete tabulation","Final figure, complete","2025","10",""
"Kazakhstan","2021","Rural","Male","Nivkhi","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Male","Nogai","Census - de facto - complete tabulation","Final figure, complete","2025","32",""
"Kazakhstan","2021","Rural","Male","Orochi","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Male","Ossetian","Census - de facto - complete tabulation","Final figure, complete","2025","147",""
"Kazakhstan","2021","Rural","Male","Persian","Census - de facto - complete tabulation","Final figure, complete","2025","55",""
"Kazakhstan","2021","Rural","Male","Polish","Census - de facto - complete tabulation","Final figure, complete","2025","7427",""
"Kazakhstan","2021","Rural","Male","Romanian","Census - de facto - complete tabulation","Final figure, complete","2025","107",""
"Kazakhstan","2021","Rural","Male","Russian","Census - de facto - complete tabulation","Final figure, complete","2025","340208",""
"Kazakhstan","2021","Rural","Male","Rutul","Census - de facto - complete tabulation","Final figure, complete","2025","5",""
"Kazakhstan","2021","Rural","Male","Saam","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Male","Selkup","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Male","Serbian","Census - de facto - complete tabulation","Final figure, complete","2025","5",""
"Kazakhstan","2021","Rural","Male","Shors","Census - de facto - complete tabulation","Final figure, complete","2025","16",""
"Kazakhstan","2021","Rural","Male","Slovak","Census - de facto - complete tabulation","Final figure, complete","2025","3",""
"Kazakhstan","2021","Rural","Male","Spanish","Census - de facto - complete tabulation","Final figure, complete","2025","6",""
"Kazakhstan","2021","Rural","Male","Tabasaran","Census - de facto - complete tabulation","Final figure, complete","2025","52",""
"Kazakhstan","2021","Rural","Male","Tajik","Census - de facto - complete tabulation","Final figure, complete","2025","19174",""
"Kazakhstan","2021","Rural","Male","Tatar","Census - de facto - complete tabulation","Final figure, complete","2025","21400",""
"Kazakhstan","2021","Rural","Male","Tsakhur","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Male","Turkmenian","Census - de facto - complete tabulation","Final figure, complete","2025","484",""
"Kazakhstan","2021","Rural","Male","Tuvinian","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Male","Udge","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Male","Udin","Census - de facto - complete tabulation","Final figure, complete","2025","14",""
"Kazakhstan","2021","Rural","Male","Udmurt","Census - de facto - complete tabulation","Final figure, complete","2025","1287",""
"Kazakhstan","2021","Rural","Male","Ukrainian","Census - de facto - complete tabulation","Final figure, complete","2025","63781",""
"Kazakhstan","2021","Rural","Male","Ulithian","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Male","Uyghur","Census - de facto - complete tabulation","Final figure, complete","2025","68302",""
"Kazakhstan","2021","Rural","Male","Uzbek","Census - de facto - complete tabulation","Final figure, complete","2025","146538",""
"Kazakhstan","2021","Rural","Male","Vietnamese","Census - de facto - complete tabulation","Final figure, complete","2025","2",""
"Kazakhstan","2021","Rural","Male","Yakut","Census - de facto - complete tabulation","Final figure, complete","2025","11",""
"Kazakhstan","2021","Rural","Male","Other","Census - de facto - complete tabulation","Final figure, complete","2025","9145",""
"Kazakhstan","2021","Rural","Male","Crimean Tatars","Census - de facto - complete tabulation","Final figure, complete","2025","84",""
"Kazakhstan","2021","Rural","Male","Romani (Gypsy)","Census - de facto - complete tabulation","Final figure, complete","2025","526",""
"Kazakhstan","2021","Rural","Male","Talish","Census - de facto - complete tabulation","Final figure, complete","2025","30",""
"Kazakhstan","2021","Rural","Male","Tats","Census - de facto - complete tabulation","Final figure, complete","2025","6",""
"Kazakhstan","2021","Rural","Male","Vep","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Male","Livs","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Male","Turks","Census - de facto - complete tabulation","Final figure, complete","2025","28411",""
"Kazakhstan","2021","Rural","Male","Central Asian Jew","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Male","Georgian Jew","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Male","Mountain Jew","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Female","Total","Census - de facto - complete tabulation","Final figure, complete","2025","3678257",""
"Kazakhstan","2021","Rural","Female","Abaza","Census - de facto - complete tabulation","Final figure, complete","2025","4",""
"Kazakhstan","2021","Rural","Female","Abkhazian","Census - de facto - complete tabulation","Final figure, complete","2025","8",""
"Kazakhstan","2021","Rural","Female","Adyghei","Census - de facto - complete tabulation","Final figure, complete","2025","9",""
"Kazakhstan","2021","Rural","Female","Afgan","Census - de facto - complete tabulation","Final figure, complete","2025","50",""
"Kazakhstan","2021","Rural","Female","Agul","Census - de facto - complete tabulation","Final figure, complete","2025","9",""
"Kazakhstan","2021","Rural","Female","Albanian","Census - de facto - complete tabulation","Final figure, complete","2025","2",""
"Kazakhstan","2021","Rural","Female","Altian","Census - de facto - complete tabulation","Final figure, complete","2025","56",""
"Kazakhstan","2021","Rural","Female","American","Census - de facto - complete tabulation","Final figure, complete","2025","2",""
"Kazakhstan","2021","Rural","Female","Arab","Census - de facto - complete tabulation","Final figure, complete","2025","25",""
"Kazakhstan","2021","Rural","Female","Armenian","Census - de facto - complete tabulation","Final figure, complete","2025","1101",""
"Kazakhstan","2021","Rural","Female","Assyrian","Census - de facto - complete tabulation","Final figure, complete","2025","10",""
"Kazakhstan","2021","Rural","Female","Austrian","Census - de facto - complete tabulation","Final figure, complete","2025","5",""
"Kazakhstan","2021","Rural","Female","Avar","Census - de facto - complete tabulation","Final figure, complete","2025","157",""
"Kazakhstan","2021","Rural","Female","Azerbaijani","Census - de facto - complete tabulation","Final figure, complete","2025","33048",""
"Kazakhstan","2021","Rural","Female","Balkan","Census - de facto - complete tabulation","Final figure, complete","2025","446",""
"Kazakhstan","2021","Rural","Female","Bashkir","Census - de facto - complete tabulation","Final figure, complete","2025","3197",""
"Kazakhstan","2021","Rural","Female","Belarus","Census - de facto - complete tabulation","Final figure, complete","2025","14762",""
"Kazakhstan","2021","Rural","Female","Baloch","Census - de facto - complete tabulation","Final figure, complete","2025","7",""
"Kazakhstan","2021","Rural","Female","Bulgarian","Census - de facto - complete tabulation","Final figure, complete","2025","722",""
"Kazakhstan","2021","Rural","Female","Buryat-Bouriates","Census - de facto - complete tabulation","Final figure, complete","2025","39",""
"Kazakhstan","2021","Rural","Female","Chechen","Census - de facto - complete tabulation","Final figure, complete","2025","6208",""
"Kazakhstan","2021","Rural","Female","Cherkess","Census - de facto - complete tabulation","Final figure, complete","2025","18",""
"Kazakhstan","2021","Rural","Female","Chinese","Census - de facto - complete tabulation","Final figure, complete","2025","273",""
"Kazakhstan","2021","Rural","Female","Chukchi","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Female","Chuvans","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Female","Chuvash","Census - de facto - complete tabulation","Final figure, complete","2025","1357",""
"Kazakhstan","2021","Rural","Female","Crimchak","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Female","Croatian","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Female","Cubans","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Female","Czech","Census - de facto - complete tabulation","Final figure, complete","2025","45",""
"Kazakhstan","2021","Rural","Female","Darghin","Census - de facto - complete tabulation","Final figure, complete","2025","82",""
"Kazakhstan","2021","Rural","Female","Dolghan","Census - de facto - complete tabulation","Final figure, complete","2025","2",""
"Kazakhstan","2021","Rural","Female","Dungan","Census - de facto - complete tabulation","Final figure, complete","2025","28962",""
"Kazakhstan","2021","Rural","Female","Dutch","Census - de facto - complete tabulation","Final figure, complete","2025","8",""
"Kazakhstan","2021","Rural","Female","English","Census - de facto - complete tabulation","Final figure, complete","2025","2",""
"Kazakhstan","2021","Rural","Female","Estonian","Census - de facto - complete tabulation","Final figure, complete","2025","134",""
"Kazakhstan","2021","Rural","Female","Even","Census - de facto - complete tabulation","Final figure, complete","2025","3",""
"Kazakhstan","2021","Rural","Female","Evenk","Census - de facto - complete tabulation","Final figure, complete","2025","2",""
"Kazakhstan","2021","Rural","Female","Finnish","Census - de facto - complete tabulation","Final figure, complete","2025","50",""
"Kazakhstan","2021","Rural","Female","French","Census - de facto - complete tabulation","Final figure, complete","2025","2",""
"Kazakhstan","2021","Rural","Female","Gagauz","Census - de facto - complete tabulation","Final figure, complete","2025","78",""
"Kazakhstan","2021","Rural","Female","Georgian","Census - de facto - complete tabulation","Final figure, complete","2025","426",""
"Kazakhstan","2021","Rural","Female","German","Census - de facto - complete tabulation","Final figure, complete","2025","45447",""
"Kazakhstan","2021","Rural","Female","Greek","Census - de facto - complete tabulation","Final figure, complete","2025","1615",""
"Kazakhstan","2021","Rural","Female","Hungarian","Census - de facto - complete tabulation","Final figure, complete","2025","90",""
"Kazakhstan","2021","Rural","Female","Ijor","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Female","Indians and Pakistanis","Census - de facto - complete tabulation","Final figure, complete","2025","8",""
"Kazakhstan","2021","Rural","Female","Ingushi","Census - de facto - complete tabulation","Final figure, complete","2025","1311",""
"Kazakhstan","2021","Rural","Female","Italian","Census - de facto - complete tabulation","Final figure, complete","2025","10",""
"Kazakhstan","2021","Rural","Female","Japanese","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Female","Jewish","Census - de facto - complete tabulation","Final figure, complete","2025","132",""
"Kazakhstan","2021","Rural","Female","Kabardian","Census - de facto - complete tabulation","Final figure, complete","2025","48",""
"Kazakhstan","2021","Rural","Female","Kalmyk","Census - de facto - complete tabulation","Final figure, complete","2025","108",""
"Kazakhstan","2021","Rural","Female","Kara-Kalpak","Census - de facto - complete tabulation","Final figure, complete","2025","8437",""
"Kazakhstan","2021","Rural","Female","Karachai","Census - de facto - complete tabulation","Final figure, complete","2025","456",""
"Kazakhstan","2021","Rural","Female","Karaim","Census - de facto - complete tabulation","Final figure, complete","2025","5",""
"Kazakhstan","2021","Rural","Female","Karelian","Census - de facto - complete tabulation","Final figure, complete","2025","28",""
"Kazakhstan","2021","Rural","Female","Kazak","Census - de facto - complete tabulation","Final figure, complete","2025","2755302",""
"Kazakhstan","2021","Rural","Female","Ket","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Female","Khakassian","Census - de facto - complete tabulation","Final figure, complete","2025","44",""
"Kazakhstan","2021","Rural","Female","Khanty","Census - de facto - complete tabulation","Final figure, complete","2025","9",""
"Kazakhstan","2021","Rural","Female","Komi","Census - de facto - complete tabulation","Final figure, complete","2025","54",""
"Kazakhstan","2021","Rural","Female","Komi-Permyak","Census - de facto - complete tabulation","Final figure, complete","2025","199",""
"Kazakhstan","2021","Rural","Female","Korean","Census - de facto - complete tabulation","Final figure, complete","2025","7543",""
"Kazakhstan","2021","Rural","Female","Koryak","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Female","Kumyk","Census - de facto - complete tabulation","Final figure, complete","2025","136",""
"Kazakhstan","2021","Rural","Female","Kurd","Census - de facto - complete tabulation","Final figure, complete","2025","15516",""
"Kazakhstan","2021","Rural","Female","Kyrgyz","Census - de facto - complete tabulation","Final figure, complete","2025","7403",""
"Kazakhstan","2021","Rural","Female","Lak","Census - de facto - complete tabulation","Final figure, complete","2025","22",""
"Kazakhstan","2021","Rural","Female","Latvian","Census - de facto - complete tabulation","Final figure, complete","2025","148",""
"Kazakhstan","2021","Rural","Female","Lezghin","Census - de facto - complete tabulation","Final figure, complete","2025","268",""
"Kazakhstan","2021","Rural","Female","Lithuanian","Census - de facto - complete tabulation","Final figure, complete","2025","830",""
"Kazakhstan","2021","Rural","Female","Mansi","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Female","Mari","Census - de facto - complete tabulation","Final figure, complete","2025","1257",""
"Kazakhstan","2021","Rural","Female","Moldavian","Census - de facto - complete tabulation","Final figure, complete","2025","3062",""
"Kazakhstan","2021","Rural","Female","Mongol","Census - de facto - complete tabulation","Final figure, complete","2025","28",""
"Kazakhstan","2021","Rural","Female","Mordovian","Census - de facto - complete tabulation","Final figure, complete","2025","1522",""
"Kazakhstan","2021","Rural","Female","Nanai","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Female","Nentsi","Census - de facto - complete tabulation","Final figure, complete","2025","8",""
"Kazakhstan","2021","Rural","Female","Nivkhi","Census - de facto - complete tabulation","Final figure, complete","2025","2",""
"Kazakhstan","2021","Rural","Female","Nogai","Census - de facto - complete tabulation","Final figure, complete","2025","47",""
"Kazakhstan","2021","Rural","Female","Orochi","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Female","Ossetian","Census - de facto - complete tabulation","Final figure, complete","2025","121",""
"Kazakhstan","2021","Rural","Female","Persian","Census - de facto - complete tabulation","Final figure, complete","2025","40",""
"Kazakhstan","2021","Rural","Female","Polish","Census - de facto - complete tabulation","Final figure, complete","2025","7953",""
"Kazakhstan","2021","Rural","Female","Romanian","Census - de facto - complete tabulation","Final figure, complete","2025","103",""
"Kazakhstan","2021","Rural","Female","Russian","Census - de facto - complete tabulation","Final figure, complete","2025","362940",""
