iso3,year,gdelt_events_Aid/Cooperation,gdelt_events_Conflict/Migration,gdelt_events_Disapproval/Sanction,gdelt_events_Other,gdelt_events_Protest,gdelt_goldstein_Aid/Cooperation,gdelt_goldstein_Conflict/Migration,gdelt_goldstein_Disapproval/Sanction,gdelt_goldstein_Other,gdelt_goldstein_Protest,gdelt_tone_Aid/Cooperation,gdelt_tone_Conflict/Migration,gdelt_tone_Disapproval/Sanction,gdelt_tone_Other,gdelt_tone_Protest,conflict_events,conflict_tone,conflict_goldstein,coop_events,coop_tone,coop_goldstein,conflict_events_d1,conflict_events_d2,coop_events_d1,coop_events_d2,conflict_tone_d1,conflict_tone_d2,coop_tone_d1,coop_tone_d2,conflict_goldstein_d1,conflict_goldstein_d2,coop_goldstein_d1,coop_goldstein_d2,conflict_events_z,conflict_spike_hi,conflict_spike_med,push_multiplier,coop_events_z,pull_multiplier
MEX,2024,345338,98944,94631,476430,13071,2.827407377699529,-9.77844173471863,-2.8740516321290066,1.4477714270721824,-4.856550761227144,-1.0455986106365358,-5.106568301261319,-3.2456842260992698,-2.6099768675356296,-3.8209529492770247,206646,-4.173080117689189,-6.305336149744008,345338,-1.0455986106365358,2.827407377699529,-251740.0,-89064.0,-376866.0,-79501.0,-0.2048442989687218,-5.1584020953023915,0.1082881803532676,-3.648937068264013,-0.24104091821424944,0.3885328469081184,-0.11548193473850832,-0.08353317860532972,0.10956039212967081,0,0,1.0365201307098904,0.2283241514296283,1.0761080504765428
MYS,2000,44819,5123,12098,55154,1374,2.98595573305964,-9.570254538356432,-3.010617292114399,1.2665885339231968,-4.977566957787482,5.294048439277986,4.088287917235994,4.8419447842618615,4.869786923885847,4.734012372634643,18595,4.6263339607421345,-4.963164237698305,44819,5.294048439277986,2.98595573305964,,,,,,,,,,,,,-1.0079601538069543,0,0,0.6640132820643485,-1.0711229028018332,0.642959032399389
MYS,2005,50060,5961,13410,63908,1947,3.207827586895725,-9.783979365878208,-2.932650782997763,1.1210462226951243,-5.232781715459682,5.674432620854974,3.919475423586647,5.014379567486949,5.110488530387432,4.795775552131484,21318,4.688253963786471,-5.058512712261938,50060,5.674432620854974,3.207827586895725,2723.0,,5241.0,,0.06192000304433609,,0.3803841815769884,,-0.09534847456363238,,0.2218718538360851,,-0.9845211217201527,0,0,0.6718262927599491,-1.045165842170675,0.6516113859431083
MYS,2010,170269,21824,56596,270981,6022,3.1396129712396266,-9.824334677419353,-3.068571842533041,1.50855168443544,-4.978233477250083,5.998671102784417,4.231349248533724,5.390371651706834,5.563753274214798,5.194158087014281,84442,5.076829776651429,-4.950783899007603,170269,5.998671102784417,3.1396129712396266,63124.0,65847.0,120209.0,125450.0,0.3885758128649588,0.4504958159092949,0.32423848192944327,0.7046226635064317,0.10772881325433481,0.01238033869070243,-0.06821461565609832,0.15365723817998678,-0.44116252405314427,0,0,0.8529458253156186,-0.44980764690052133,0.8500641176998263
MYS,2015,503165,82438,174927,809278,19217,3.032715719495593,-9.819066243722556,-3.0673840744996483,1.4206301975340982,-4.943038299422386,2.251470662705077,0.655083201921444,1.380804186889388,1.6543529775923722,1.1278931675079358,276582,1.1469235380465828,-5.210110723040545,503165,2.251470662705077,3.032715719495593,192140.0,255264.0,332896.0,453105.0,-3.929906238604847,-3.541330425739888,-3.7472004400793404,-3.422961958149897,-0.25932682403294205,-0.15159801077860724,-0.10689725174403364,-0.17511186740013196,1.2127396519138254,0,1,1.4042465506379418,1.1989238272208267,1.3996412757402756
MYS,2020,554597,84576,203878,928900,22199,2.9962485588634626,-9.802229592319334,-3.044736724904109,1.5449739562923888,-4.977756925987657,-0.7101467407865532,-4.507078745743474,-2.6292628336554213,-1.9663752976639033,-3.080765484931754,310653,-3.172766569130187,-5.022611820906285,554597,-0.7101467407865532,2.9962485588634626,34071.0,226211.0,51432.0,384328.0,-4.31969010717677,-8.249596345781617,-2.96161740349163,-6.70881784357097,0.18749890213426035,-0.0718279218986817,-0.03646716063213029,-0.14336441237616393,1.5060159142088738,1,0,1.5020053047362913,1.4536507004094776,1.484550233469826
MYS,2024,243629,23237,71899,377183,7435,3.008130033780872,-9.825897749279166,-3.1166597171031585,1.7964723648732843,-4.871360995292536,0.6236611076678064,-3.7869717691612514,-2.0549860776923183,-1.0794472179286978,-2.4596367182246133,102571,-2.476691326008326,-4.763799436487896,243629,0.6236611076678064,3.008130033780872,-208082.0,-174011.0,-310968.0,-259536.0,0.6960752431218613,-3.6236148640549084,1.3338078484543594,-1.6278095550372704,0.2588123844183885,0.44631128655264884,0.011881474917409207,-0.024585685714721084,-0.28511176654244796,0,0,0.9049627444858507,-0.0864781357572751,0.971173954747575
NGA,2000,5654,968,1200,5393,162,3.1302400070746375,-9.844721074380164,-2.991675,1.1677682180604487,-5.144388888888889,5.758474177573399,4.1212159090909095,4.9540975000000005,5.423206749490079,5.082999999999999,2330,4.6170386266094425,-5.9884510729613725,5654,5.758474177573399,3.1302400070746375,,,,,,,,,,,,,-1.0717153026329465,0,0,0.6427615657890178,-1.0425473182062255,0.6524842272645914
NGA,2005,5145,889,1295,6852,205,2.9415496598639455,-9.774448818897639,-2.874338223938224,1.3993682136602452,-5.133439024390244,5.5359862001943645,4.0671934758155235,4.923613899613899,5.227163455925277,5.084756097560976,2389,4.618748430305567,-5.635876098786103,5145,5.5359862001943645,2.9415496598639455,59.0,,-509.0,,0.0017098036961247232,,-0.2224879773790347,,0.35257497417526906,,-0.188690347210692,,-1.0688372979059104,0,0,0.6437209006980298,-1.0612562345480565,0.6462479218173145
NGA,2010,14547,4376,4537,21189,751,3.0160933525812883,-9.578402422303473,-2.873062596429359,1.353405682193591,-5.174407456724367,5.447857221420223,3.9997100091407676,4.801374917346264,5.153794846382557,4.703573901464714,9664,4.43076914321192,-6.0881781870860925,14547,5.447857221420223,3.0160933525812883,7275.0,7334.0,9402.0,8893.0,-0.18797928709364697,-0.18626948339752225,-0.08812897877414105,-0.31061695615317575,-0.4523020882999891,-0.09972711412472002,0.07454369271734285,-0.11414665449334915,-0.7139646811400342,0,0,0.7620117729533219,-0.7156742474244918,0.7614419175251694
NGA,2015,42061,20781,9626,57877,1958,2.9609248234706738,-9.813118233001301,-2.847024932474548,1.6592640081552257,-5.158808478038815,1.6436333658258244,-1.5769215629661713,0.5369308123831289,1.0346224579712149,0.42182379979570994,32365,-0.8273004789124055,-7.459688521551059,42061,1.6436333658258244,2.9609248234706738,22701.0,29976.0,27514.0,36916.0,-5.258069622124326,-5.446048909217973,-3.8042238555943992,-3.8923528343685403,-1.3715103344649666,-1.8238124227649557,-0.05516852911061454,0.019375163606728307,0.39338422239290854,0,0,1.1311280741309695,0.29563640921428236,1.098545469738094
NGA,2020,67417,30184,17608,94601,3565,2.926515789785959,-9.783424927113701,-2.9364862562471608,1.6340503483049864,-5.11707713884993,-1.9786880460417995,-6.156499337397296,-3.874188607451158,-3.2378500121563203,-4.452934642356241,51357,-5.255743150884982,-7.11199890959363,67417,-1.9786880460417995,2.926515789785959,18992.0,41693.0,25356.0,52870.0,-4.428442671972576,-9.686512294096902,-3.622321411867624,-7.426545267462023,0.34768961195742953,-1.023820722507537,-0.03440903368471471,-0.08957756279532925,1.3198090660516746,0,1,1.4399363553505582,1.2276271415590072,1.4092090471863357
NGA,2024,69283,22879,19244,91398,5575,2.9968459939667738,-9.740229992569606,-3.0176183225940547,1.5439413553907089,-5.3593808071748885,-1.9082639175555332,-6.25531605402334,-3.6582101434213254,-2.9365248254885223,-3.8544801793721972,47698,-4.926887898863683,-6.515919262862174,69283,-1.9082639175555332,2.9968459939667738,-3659.0,15333.0,1866.0,27222.0,0.32885525202129884,-4.099587419951277,0.07042412848626634,-3.551897283381358,0.5960796467314555,0.9437692586888851,0.0703302041808147,0.0359211704961,1.141323993234308,0,1,1.3804413310781027,1.2962142494054836,1.4320714164684945
NIC,2000,82926,16859,26764,113801,3885,2.864600161589851,-9.855424165134348,-2.93543151247945,1.2423624133355595,-5.05867232947233,5.69913766490606,4.188353816952369,5.339552869526229,5.487331798490348,5.319633462033462,47508,4.9294019112570515,-5.564734928854087,82926,5.69913766490606,2.864600161589851,,,,,,,,,,,,,-1.0564108546049926,0,0,0.6478630484650025,-1.0532466516074732,0.648917782797509
NIC,2005,227828,40505,88576,347978,12400,2.9404302895166525,-9.843189063078633,-2.965265071802745,1.3466527883946686,-4.983147258064516,6.281293620626085,4.549876904085915,5.699444273843931,5.9798515768238225,5.593860564516129,141481,5.361077536913084,-5.111221421957719,227828,6.281293620626085,2.9404302895166525,93973.0,,144902.0,,0.4316756256560321,,0.5821559557200251,,0.4535135068963676,,0.07583012792680144,,-0.8945377172734793,0,0,0.7018207609088403,-0.8679675867934875,0.7106774710688375
NIC,2010,292909,70945,111267,444948,14908,2.917496457944276,-9.741801832405384,-2.960874670836816,1.4149098748617817,-5.125733901261067,6.15830792840097,4.4057661850729435,5.554716196176764,5.799934291198073,5.5234372149181645,197120,5.138834674310065,-5.565108634334416,292909,6.15830792840097,2.917496457944276,55639.0,149612.0,65081.0,209983.0,-0.22224286260301884,0.20943276305301328,-0.12298569222511535,0.45917026349490975,-0.4538872123766966,-0.00037370548032900075,-0.022933831572376384,0.052896296354425054,-0.798696789688023,0,0,0.733767736770659,-0.7847517111177963,0.7384160962940679
NIC,2015,1134526,379996,483204,1798546,67377,2.9044629272489124,-9.787528547668922,-2.905043354359649,1.347764321846647,-5.088241002122386,2.159175602850882,-0.2126198565248054,1.175436225693496,1.5421685027794672,0.8082179230301141,930577,0.5820432806742485,-5.873539407270972,1134526,2.159175602850882,2.9044629272489124,733457.0,789096.0,841617.0,906698.0,-4.556791393635816,-4.779034256238835,-3.999132325550088,-4.122118017775204,-0.3084307729365561,-0.7623179853132527,-0.013033530695363726,-0.03596736226774011,0.46471914560998606,0,0,1.1549063818699954,0.29138257751557195,1.097127525838524
NIC,2020,2250175,589194,925370,3549499,132558,2.904399842678903,-9.739112847381339,-2.9533512378832247,1.2745197744808492,-5.011554715671631,-0.8860615094381548,-5.3767970379874885,-2.984355378929509,-2.2545426594006646,-3.4185565940946607,1647122,-3.8751024611413123,-5.546335462704038,2250175,-0.8860615094381548,2.904399842678903,716545.0,1450002.0,1115649.0,1957266.0,-4.457145741815561,-9.013937135451377,-3.045237112289037,-7.044369437839125,0.3272039445669339,0.01877317163037784,-6.308457000958612e-05,-0.013096615265373313,1.6990033249935246,1,0,1.5663344416645082,1.7179081146417572,1.572636038213919
NIC,2024,1451495,371423,546318,2248366,83199,2.941281593116063,-9.696460001130786,-2.968596899607921,1.3129724924678632,-5.00045005348622,-0.10682160255460744,-5.256995670704292,-2.6211125132248982,-1.7280105312035496,-3.1888834360989917,1000940,-3.6464143325274243,-5.634022646712091,1451495,-0.10682160255460744,2.941281593116063,-646182.0,70363.0,-798680.0,316969.0,0.228688128613888,-4.228457613201673,0.7792399068835473,-2.2659972054054895,-0.08768718400805309,0.23951676055888083,0.03688175043716013,0.036818665867150546,0.585922890962984,0,0,1.1953076303209946,0.6966752573614283,1.2322250857871428
NPL,2000,9393,2417,1889,10349,232,3.170663898647929,-9.863601572196938,-3.0013684489147696,1.686642187650981,-5.169487068965518,5.599154902587032,2.843121224658668,5.01349655902594,5.018181563436081,5.10034051724138,4538,3.861965182899956,-6.767128911414719,9393,5.599154902587032,3.170663898647929,,,,,,,,,,,,,-1.487568824004801,0,0,0.5041437253317329,-1.2577375836137985,0.5807541387954005
NPL,2005,29980,20647,9707,45469,1380,3.1832730153435627,-9.819087664067421,-3.062784897496652,1.0468417823132243,-5.243232608695652,5.874154136090727,3.024783213057587,5.401975275574327,5.2861563042952335,5.116589130434782,31734,3.842899287830087,-7.553438488687214,29980,5.874154136090727,3.1832730153435627,27196.0,,20587.0,,-0.01906589506986922,,0.2749992335036948,,-0.7863095772724948,,0.012609116695633471,,-0.5935251838763037,0,0,0.8021582720412321,-1.0037323095395259,0.6654225634868247
NPL,2010,91245,22448,26655,126348,3793,3.1801738287029426,-9.800134622238062,-3.1891997749015193,1.086273910152911,-5.1748312681254935,5.980957816866678,4.014596756949395,5.575787732132809,5.647886939247158,5.343282098602689,52896,4.896577416061707,-6.1371309172716275,91245,5.980957816866678,3.1801738287029426,21162.0,48358.0,61265.0,81852.0,1.0536781282316197,1.0346122331617504,0.10680368077595137,0.3818029142796462,1.4163075714155866,0.6299979941430918,-0.003099186640620033,0.009509930055013438,0.10215622193334703,0,0,1.0340520739777823,-0.24783620441686074,0.9173879318610464
NPL,2015,201255,34816,51301,277887,5130,3.0836279048967725,-9.771752814797795,-3.148919748153057,1.5587940889642193,-5.040986744639377,2.1782204914163623,-0.6892906996783085,1.7519836845285663,1.418269883081972,1.2356122807017544,91247,0.7914655933893717,-5.782286979297949,201255,2.1782204914163623,3.0836279048967725,38351.0,59513.0,110010.0,171275.0,-4.105111822672335,-3.051433694440715,-3.802737325450316,-3.6959336446743647,0.3548439379736781,1.7711515093892647,-0.09654592380617011,-0.09964511044679014,1.362910290273103,0,1,1.4543034300910342,1.1094825016068786,1.3698275005356262
NPL,2020,229210,29053,50347,276331,5000,3.0713732908686358,-9.767820741403641,-3.068464913500308,1.4603876546605337,-4.9728036,-0.18096186902840192,-5.028870512511617,-2.7134797505313126,-1.5698410095139523,-3.1028538000000006,84400,-3.533573566350711,-5.487399490521327,229210,-0.18096186902840192,3.0713732908686358,-6847.0,31504.0,27955.0,137965.0,-4.325039159740083,-8.430150982412417,-2.3591823604447644,-6.16191968589508,0.29488748877662285,0.6497314267503009,-0.012254614028136768,-0.10880053783430688,1.1378214241177926,0,1,1.3792738080392641,1.454395186152771,1.484798395384257
NPL,2024,106909,10856,21004,122478,2056,3.065969834158022,-9.787436072218128,-3.1141390687488095,1.755023726710103,-4.8627645914396895,0.4745386356621052,-4.519173360353721,-2.2556313083222244,-1.1220845539607112,-2.708503891050584,33916,-3.0076102724377876,-5.356163079372568,106909,0.4745386356621052,3.065969834158022,-50484.0,-57331.0,-122301.0,-94346.0,0.5259632939129233,-3.7990758658271595,0.6555005046905071,-1.7036818557542572,0.13123641114875895,0.4261238999253818,-0.005403456710613597,-0.017658070738750364,-0.5217939284431378,0,0,0.826068690518954,-0.054571590189464586,0.9818094699368451
NZL,2000,11653,1695,2207,12357,305,3.0095934094224663,-9.782153392330384,-3.0213121884911645,1.7909406004693695,-4.971029508196721,7.047387282244915,4.927983480825959,6.115554599003172,6.367309541150766,6.190229508196722,4207,5.642496077965297,-5.886605657237937,11653,7.047387282244915,3.0095934094224663,,,,,,,,,,,,,-1.0927769486825885,0,0,0.6357410171058038,-1.0779061894670605,0.6406979368443131
NZL,2005,12185,1539,2464,14825,467,3.0720795240049243,-9.7785159194282,-2.96399512987013,1.777173558178752,-5.168835117773019,7.5966420188756665,5.484332033788173,6.459784902597402,6.968129510961213,6.038668094218416,4470,6.079945190156599,-5.54055167785235,12185,7.5966420188756665,3.0720795240049243,263.0,,532.0,,0.43744911219130245,,0.5492547366307514,,0.34605397938558724,,0.06248611458245801,,-1.0900252535691854,0,0,0.6366582488102714,-1.0755319615040313,0.6414893461653228
NZL,2010,134541,25321,39023,211807,5419,2.9647531384485024,-9.794115714229296,-2.9872599492606926,1.5758464923255604,-4.966253921387709,7.0105899688570785,5.090158248094467,6.155295056761398,6.510065361390322,5.671612659162207,69763,5.731124593265771,-5.611581769706004,134541,7.0105899688570785,2.9647531384485024,65293.0,65556.0,122356.0,122888.0,-0.3488205968908282,0.08862851530047422,-0.586052050018588,-0.03679731338783654,-0.07103009185365394,0.2750238875319333,-0.10732638555642193,-0.044840270973963925,-0.4068829378299459,0,0,0.8643723540566847,-0.5294773813453688,0.8235075395515438
NZL,2015,389926,59234,96249,559928,11526,2.9207622035976053,-9.78703330857278,-2.997444212407402,1.850188693903502,-4.931713951067152,3.472290770556464,1.6186942296653948,2.2996267285893883,2.813261647926162,1.9776837584591358,167009,2.03589800549671,-5.5390372614649515,389926,3.472290770556464,2.9207622035976053,97246.0,162539.0,255385.0,377741.0,-3.695226587769061,-4.044047184659889,-3.5382991983006145,-4.124351248319202,0.07254450824105252,0.001514416387398576,-0.04399093485089711,-0.15131732040731904,0.6105746401091606,0,0,1.203524880036387,0.6102636117716014,1.2034212039238672
NZL,2020,634082,99696,154821,870717,20266,2.9543764450023815,-9.817204872813353,-2.9962286640701197,1.905235647173536,-4.955854732063555,0.1144149274068653,-3.653198363023592,-2.0996516170286976,-1.0617292633542241,-2.631186519293398,274783,-2.702507262094089,-5.615523984380402,634082,0.1144149274068653,2.9543764450023815,107774.0,205020.0,244156.0,499541.0,-4.7384052675907995,-8.43363185535986,-3.357875843149599,-6.896175041450213,-0.07648672291545022,-0.003942214674397704,0.0336142414047762,-0.01037669344612091,1.738183724336885,1,0,1.5793945747789615,1.6998914360974897,1.5666304786991634
NZL,2024,336708,44017,77473,470766,10189,2.9132382954963947,-9.790077583660858,-3.0414799736682454,1.8210491454353122,-4.9076534497988025,0.11697534065124679,-3.523312424744985,-1.9486390613504059,-1.10190419444055,-2.6558231426047696,131679,-2.5297332072691927,-5.441767510385103,336708,0.11697534065124679,2.9132382954963947,-143104.0,-35330.0,-297374.0,-53218.0,0.17277405482489616,-4.5656312127659024,0.0025604132443814848,-3.3553154299052173,0.17375647399529903,0.09726975107984881,-0.04113814950598682,-0.007523908101210619,0.2409267756356745,0,0,1.0803089252118916,0.37276048444736964,1.1242534948157898
PAK,2000,103671,31688,35949,126526,4349,3.334942278940108,-9.883466391062862,-2.9414344766196554,1.1571503959660465,-5.252578063922741,5.557875490735114,3.3595004733653115,4.883077693398982,5.1194974392614965,4.832432743159347,71986,4.209344330842109,-6.13692069291251,103671,5.557875490735114,3.334942278940108,,,,,,,,,,,,,-1.2484813907734242,0,0,0.5838395364088587,-1.2173807023122147,0.5942064325625951
PAK,2005,151626,65901,48977,218905,7069,3.1205446427393717,-9.869063200861898,-2.9328268166690488,0.8615924213700007,-5.504035648606591,5.556359773389788,3.1312304062153835,4.869897462074035,4.911117790822504,4.77305630216438,121947,3.924696122085824,-6.830264139339221,151626,5.556359773389788,3.1205446427393717,49961.0,,47955.0,,-0.28464820875628494,,-0.00151571734532574,,-0.6933434464267103,,-0.21439763620073649,,-1.1504236756532427,0,0,0.6165254414489192,-1.1316934357993793,0.6227688547335402
PAK,2010,660848,422343,270662,1053249,46104,3.1050539080091033,-9.880230064189535,-2.8944993164906783,1.0320417280244274,-5.42441041992018,5.463794035844854,3.438541443802786,4.767560943168971,4.962007925951033,4.621432348603158,739109,3.9990150383772893,-7.044108511735076,660848,5.463794035844854,3.1050539080091033,617162.0,667123.0,509222.0,557177.0,0.07431891629146525,-0.21032929246481968,-0.09256573754493402,-0.09408145489025976,-0.2138443723958554,-0.9071878188225657,-0.015490734730268407,-0.2298883709310049,0.060871045809527964,0,0,1.020290348603176,-0.2218020537078552,0.9260659820973816
PAK,2015,1334795,702911,561286,1998099,74703,3.09558059477298,-9.871426611619395,-2.9263746539197486,0.9763978141223233,-5.356305570057427,2.4244730539146464,0.35870465677731606,1.4080627273796245,1.7805619156007786,1.4852997469981128,1338900,0.8614681395175144,-6.708043595488836,1334795,2.4244730539146464,3.09558059477298,599791.0,1216953.0,673947.0,1183169.0,-3.137546898859775,-3.0632279825683097,-3.039320981930208,-3.131886719475142,0.33606491624624013,0.12222054385038472,-0.009473313236123104,-0.02496404796639151,1.2380719627176924,0,1,1.4126906542392308,0.9824243294539807,1.3274747764846602
PAK,2020,1617472,591902,673924,2416910,78474,3.0269460114301823,-9.834086639342324,-2.914653754726052,1.0275232764149262,-5.2165746871575305,-1.44722249040478,-6.322247907592811,-4.008862082371306,-2.993044685983342,-4.471626538726202,1344300,-5.054471451312951,-6.095690060998289,1617472,-1.44722249040478,3.0269460114301823,5400.0,605191.0,282677.0,956624.0,-5.915939590830465,-9.05348648969024,-3.8716955443194263,-6.911016526249634,0.6123535344905466,0.9484184507367868,-0.06863458334279793,-0.07810789657892103,1.2486704627807212,0,1,1.4162234875935737,1.4875190940468024,1.4958396980156008
PAK,2024,841467,268740,326868,1219749,36719,3.0235986639998953,-9.822461501823323,-2.9261436023104124,1.0682143129447124,-5.119713962798551,-0.8743541921430075,-6.5239448425987945,-4.042573213040126,-2.7568476555422468,-4.475335221547428,632327,-5.122290511080501,-5.984469725316173,841467,-0.8743541921430075,3.0235986639998953,-711973.0,-706573.0,-776005.0,-493328.0,-0.0678190597675501,-5.983758650598015,0.5728682982617724,-3.298827246057654,0.1112203356821162,0.7235738701726628,-0.0033473474302869732,-0.0719819307730849,-0.14870840488127537,0,0,0.9504305317062416,0.10093276831866567,1.0336442561062218
PAN,2000,6841,950,2378,8523,205,3.2556877649466456,-9.865794736842105,-3.18907653490328,1.310454652117799,-5.410521951219512,5.483468937289869,4.090003157894738,4.899980656013457,5.132978411357503,4.628707317073171,3533,4.666442683272007,-5.113299179167846,6841,5.483468937289869,3.2556877649466456,,,,,,,,,,,,,-0.5921056429917213,0,0,0.8026314523360929,-0.8453440725838128,0.7182186424720625
PAN,2005,4181,477,874,3943,58,3.1219715379095914,-9.770316561844863,-3.03670823798627,1.292055541465889,-5.551724137931035,5.890844056445827,3.87706498951782,4.871147597254003,5.107935835658129,5.042724137931034,1409,4.541675656493966,-5.419818310858765,4181,5.890844056445827,3.1219715379095914,-2124.0,,-2660.0,,-0.12476702677804052,,0.40737511915595803,,-0.3065191316909184,,-0.1337162270370542,,-1.4439677240807367,0,0,0.518677425306421,-1.255363565014679,0.5815454783284404
PAN,2010,8733,1178,2140,13960,210,3.368152066872782,-9.717836162988116,-2.974579906542056,1.4150199140401145,-5.288814285714285,5.299878621321425,3.9832631578947364,4.930726635514019,3.912652865329513,5.516628571428571,3528,4.649243480725623,-5.363906746031746,8733,5.299878621321425,3.368152066872782,2119.0,-5.0,4552.0,1892.0,0.10756782423165667,-0.01719920254638385,-0.590965435124402,-0.183590315968444,0.05591156482701898,-0.2506075668638994,0.24618052896319043,0.11246430192613621,-0.5941109680413659,0,0,0.801963010652878,-0.5537061478923846,0.8154312840358718
PAN,2015,19569,3389,4960,20632,487,2.9253012417599265,-9.810208616110947,-2.801392943548387,1.4115512310973246,-4.935605749486653,2.3728180285144878,0.4152298613160227,1.4531681451612901,1.7245270938348196,1.1177823408624223,8836,1.0365875961973745,-5.6072143503847895,19569,2.3728180285144878,2.9253012417599265,5308.0,7427.0,10836.0,15388.0,-3.6126558845282486,-3.505088060296592,-2.9270605928069373,-3.5180260279313393,-0.24330760435304377,-0.1873960395260248,-0.44285082511285534,-0.1966702961496649,1.5347421046613148,1,0,1.5115807015537714,1.1165837844312494,1.3721945948104164
PAN,2020,21840,2916,3910,20802,441,3.2616079670329667,-9.805429698216736,-2.9057859335038363,1.680261369099125,-5.296829931972789,-0.438446336996337,-4.801812414266117,-3.5164017902813303,-1.873619603884242,-3.4446802721088434,7267,-4.027840924728223,-5.819479565157562,21840,-0.438446336996337,3.2616079670329667,-1569.0,3739.0,2271.0,13107.0,-5.064428520925597,-8.677084405453847,-2.8112643655108247,-5.7383249583177625,-0.21226521477277238,-0.45557281912581615,0.3363067252730403,-0.10654409983981505,0.9054711040828471,0,0,1.301823701360949,1.4666417796607596,1.4888805932202531
PAN,2024,12787,2352,2843,14179,288,3.084598263861735,-9.855785289115646,-2.874520225114316,1.4759708724169545,-4.935135416666666,-0.07763744427934623,-5.017551445578231,-3.757575448469926,-1.9266387615487695,-3.7298958333333334,5483,-4.296603684114536,-5.977455225241656,12787,-0.07763744427934623,3.084598263861735,-1784.0,-3353.0,-9053.0,-6782.0,-0.26876275938631267,-5.33319128031191,0.3608088927169908,-2.450455472793834,-0.15797566008409447,-0.37024087485686685,-0.17700970317123188,0.1592970221018084,0.18997112636966285,0,0,1.0633237087898877,0.0711882213988679,1.023729407132956
PER,2000,26104,3990,6433,26843,707,3.11099839105118,-9.621234837092732,-3.1551181408363127,1.3122411801959541,-5.415544554455446,5.892282600367761,4.864265413533835,5.545235970775687,5.576814290504042,5.238766619519095,11130,5.281646900269541,-5.616746810422282,26104,5.892282600367761,3.11099839105118,,,,,,,,,,,,,-0.9805238718367781,0,0,0.6731587093877407,-0.8767784034141187,0.7077405321952938
PER,2005,13313,3437,5093,20240,472,3.1169126417787125,-9.801208030258946,-2.8963781661103476,0.6245017786561264,-5.454313559322034,5.376813190114925,4.116440500436426,4.938724131160416,5.001053409090909,4.779381355932204,9002,4.6164181293045985,-5.666789824483448,13313,5.376813190114925,3.1169126417787125,-2128.0,,-12791.0,,-0.6652287709649425,,-0.5154694102528357,,-0.05004301406116607,,0.0059142507275327105,,-1.0804586456991767,0,0,0.6398471181002745,-1.1452116487782968,0.6182627837405676
PER,2010,40083,8654,10318,59295,975,3.232707332285507,-9.7953725444881,-2.8702327970536925,1.3121059279871827,-5.10370358974359,5.681858568470424,4.121188236653571,4.9167930800542745,4.774285673328275,4.8346820512820505,19947,4.5676066075099016,-5.983873615079963,40083,5.681858568470424,3.232707332285507,10945.0,8817.0,26770.0,13979.0,-0.048811521794696944,-0.7140402927596394,0.3050453783554987,-0.21042403189733694,-0.3170837905965147,-0.36712680465768077,0.11579469050679458,0.1217089412343273,-0.5664614182913043,0,0,0.8111795272362319,-0.5834136675102923,0.8055287774965693
PER,2015,105677,18140,24456,139454,2724,3.038133964817321,-9.815165600882029,-2.9636204203467447,1.5283769415004231,-5.139286343612334,2.916170178941492,1.1550374310915106,1.421202567877004,2.092526058772068,1.4058377386196768,45320,1.3137425198587822,-5.836823058252427,105677,2.916170178941492,3.038133964817321,25373.0,36318.0,65594.0,92364.0,-3.2538640876511193,-3.3026756094458163,-2.7656883895289317,-2.460643011173433,0.1470505568275362,-0.1700332337689785,-0.1945733674681862,-0.07877867696139162,0.6251010897964021,0,0,1.208367029932134,0.7931487823699276,1.2643829274566425
PER,2020,149598,23647,41274,195293,4588,2.996666225484298,-9.776747198376114,-2.8689806900227746,1.3894630734332516,-4.993179598953792,-0.6176795946469873,-5.562707700765424,-4.183184183747638,-2.6404485567839093,-4.520770706190061,69509,-4.674781524694644,-5.359216187831791,149598,-0.6176795946469873,2.996666225484298,24189.0,49562.0,43921.0,109515.0,-5.988524044553426,-9.242388132204546,-3.5338497735884795,-6.299538163117411,0.47760687042063577,0.624657427248172,-0.041467739333022724,-0.23604110680120893,1.7610607913742025,1,0,1.5870202637914008,1.7148794187267458,1.5716264729089153
PER,2024,72523,14598,20283,98807,2266,2.917576148256415,-9.770574462255103,-2.9491481043238177,1.2165862641310838,-4.991581200353044,-0.4558967086303656,-6.886736128236746,-4.620104718236948,-2.9386869654983956,-4.786047661076787,37147,-5.520966484507498,-5.754417314991789,72523,-0.4558967086303656,2.917576148256415,-32362.0,-8173.0,-77075.0,-33154.0,-0.8461849598128541,-6.83470900436628,0.16178288601662172,-3.3720668875718576,-0.3952011271599982,0.08240574326063754,-0.07909007722788308,-0.1205578165609058,0.24128205465665417,0,0,1.080427351552218,0.0973755186060344,1.0324585062020115
POL,2000,61901,3599,13281,63822,1281,3.400556388426681,-9.795367879966657,-3.1190809427000974,1.7760955783272228,-5.102078844652615,5.871360107268056,4.632959433175882,5.517197123710564,5.5572087994735355,5.589679156908665,18161,5.347078630031386,-4.582005726556908,61901,5.871360107268056,3.400556388426681,,,,,,,,,,,,,-1.0404192690689134,0,0,0.653193576977029,-1.0288847650707234,0.6570384116430923
