iso3_orig,iso3_dest,year,migrant_stock,migrant_stock_pred,migrant_stock_shock,delta_in_od,delta_out_od,delta_stock_od,model_name,view_type,scenario_name
GBR,IDN,2025,,1724.9348292965778,2483.4008704125363,758.4660411159587,0.0,758.4660411159587,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_HIGH
GBR,IDN,2025,,1724.9348292965778,2018.2083651947485,293.2735358981706,0.0,293.2735358981706,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_LOW
GBR,IDN,2025,,1724.9348292965778,1785.6121125858544,60.67728328927669,0.0,60.67728328927669,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH
GBR,IDN,2025,,1724.9348292965778,1855.3909883685228,130.45615907194494,0.0,130.45615907194494,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH
GBR,IDN,2025,,1724.9348292965778,1808.871737846744,83.93690855016611,0.0,83.93690855016611,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW
GBR,IDN,2025,,1724.9348292965778,1785.6121125858544,60.67728328927669,0.0,60.67728328927669,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW
GBR,IDN,2025,,1724.9348292965778,2274.064243064532,549.1294137679539,0.0,549.1294137679539,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH
GBR,IDN,2025,,1724.9348292965778,1948.4294894120803,223.49466011550248,0.0,223.49466011550248,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW
GBR,IDN,2025,,1724.9348292965778,2331.707662189345,606.7728328927669,0.0,606.7728328927669,XGB_OD,SCENARIO,Conflict_external_HIGH
GBR,IDN,2025,,1724.9348292965778,1927.1924402608336,202.25761096425563,0.0,202.25761096425563,XGB_OD,SCENARIO,Conflict_external_LOW
GBR,IDN,2025,,1724.9348292965778,1724.9348292965778,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_HIGH
GBR,IDN,2025,,1724.9348292965778,1785.612112585855,60.67728328927674,0.0,60.67728328927674,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH
GBR,IDN,2025,,1724.9348292965778,1745.1605903930035,20.225761096425583,0.0,20.225761096425583,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW
GBR,IDN,2025,,1724.9348292965778,1724.9348292965778,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_LOW
GBR,IDN,2025,,1724.9348292965778,2149.6758123215145,424.7409830249368,0.0,424.7409830249368,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH
GBR,IDN,2025,,1724.9348292965778,1866.5151569715567,141.58032767497895,0.0,141.58032767497895,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW
GBR,IDN,2030,,1728.9532214846038,,,,,XGB_OD,FORECAST,
GBR,IDN,2035,,1728.9532214846038,,,,,XGB_OD,FORECAST,
IND,IDN,2000,13.0,,,,,,HIST,HIST,
IND,IDN,2005,10.0,,,,,,HIST,HIST,
IND,IDN,2010,15.0,,,,,,HIST,HIST,
IND,IDN,2015,3649.0,,,,,,HIST,HIST,
IND,IDN,2020,13142.0,,,,,,HIST,HIST,
IND,IDN,2024,22758.0,,,,,,HIST,HIST,
IND,IDN,2025,,23421.422075298546,,,,,XGB_OD,FORECAST,
IND,IDN,2025,,23421.422075298546,25259.462632758445,1838.0405574598988,0.0,1838.0405574598988,XGB_OD,SCENARIO,Aid_HIGH
IND,IDN,2025,,23421.422075298546,35893.84014377643,12472.418068477886,0.0,12472.418068477886,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_HIGH
IND,IDN,2025,,23421.422075298546,28804.255136431108,5382.83306113256,0.0,5382.83306113256,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_LOW
IND,IDN,2025,,23421.422075298546,25259.462632758445,1838.0405574598988,0.0,1838.0405574598988,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH
IND,IDN,2025,,23421.422075298546,26322.900383860244,2901.4783085616987,0.0,2901.4783085616987,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH
IND,IDN,2025,,23421.422075298546,25613.94188312571,2192.519807827165,0.0,2192.519807827165,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW
IND,IDN,2025,,23421.422075298546,25259.462632758445,1838.0405574598988,0.0,1838.0405574598988,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW
IND,IDN,2025,,23421.422075298546,32703.526890471032,9282.104815172488,0.0,9282.104815172488,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH
IND,IDN,2025,,23421.422075298546,27740.81738532931,4319.395310030762,0.0,4319.395310030762,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW
IND,IDN,2025,,23421.422075298546,24209.15374278136,787.7316674828137,0.0,787.7316674828137,XGB_OD,SCENARIO,Aid_LOW
IND,IDN,2025,,23421.422075298546,33268.06791883372,9846.645843535172,0.0,9846.645843535172,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_HIGH
IND,IDN,2025,,23421.422075298546,27228.79180146548,3807.3697261669327,0.0,3807.3697261669327,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_LOW
IND,IDN,2025,,23421.422075298546,24209.15374278136,787.7316674828137,0.0,787.7316674828137,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH
IND,IDN,2025,,23421.422075298546,25115.045160386595,1693.6230850880502,0.0,1693.6230850880502,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH
IND,IDN,2025,,23421.422075298546,24511.11754864977,1089.695473351226,0.0,1089.695473351226,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW
IND,IDN,2025,,23421.422075298546,24209.15374278136,787.7316674828137,0.0,787.7316674828137,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW
IND,IDN,2025,,23421.422075298546,30550.393666018008,7128.971590719462,0.0,7128.971590719462,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH
IND,IDN,2025,,23421.422075298546,26322.900383860244,2901.4783085616973,0.0,2901.4783085616973,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW
IND,IDN,2025,,23421.422075298546,31298.73875012668,7877.316674828137,0.0,7877.316674828137,XGB_OD,SCENARIO,Conflict_external_HIGH
IND,IDN,2025,,23421.422075298546,26047.19430024126,2625.7722249427125,0.0,2625.7722249427125,XGB_OD,SCENARIO,Conflict_external_LOW
IND,IDN,2025,,23421.422075298546,23421.422075298546,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_HIGH
IND,IDN,2025,,23421.422075298546,24209.15374278136,787.7316674828144,0.0,787.7316674828144,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH
IND,IDN,2025,,23421.422075298546,23683.999297792816,262.5772224942715,0.0,262.5772224942715,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW
IND,IDN,2025,,23421.422075298546,23421.422075298546,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_LOW
IND,IDN,2025,,23421.422075298546,28935.543747678243,5514.121672379696,0.0,5514.121672379696,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH
IND,IDN,2025,,23421.422075298546,25259.462632758445,1838.0405574598988,0.0,1838.0405574598988,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW
IND,IDN,2030,,22631.05396781532,,,,,XGB_OD,FORECAST,
IND,IDN,2035,,22543.09944600206,,,,,XGB_OD,FORECAST,
IRN,IDN,2000,60.0,,,,,,HIST,HIST,
IRN,IDN,2005,28.0,,,,,,HIST,HIST,
IRN,IDN,2010,103.0,,,,,,HIST,HIST,
IRN,IDN,2015,761.0,,,,,,HIST,HIST,
IRN,IDN,2020,338.0,,,,,,HIST,HIST,
IRN,IDN,2024,220.0,,,,,,HIST,HIST,
IRN,IDN,2025,,284.4823054868016,,,,,XGB_OD,FORECAST,
IRN,IDN,2025,,284.4823054868016,302.25051546312363,17.768209976322062,0.0,17.768209976322062,XGB_OD,SCENARIO,Aid_HIGH
IRN,IDN,2025,,284.4823054868016,405.0523017547013,120.56999626789973,0.0,120.56999626789973,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_HIGH
IRN,IDN,2025,,284.4823054868016,336.5177775603162,52.035472073514605,0.0,52.035472073514605,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_LOW
IRN,IDN,2025,,284.4823054868016,302.25051546312363,17.768209976322062,0.0,17.768209976322062,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH
IRN,IDN,2025,,284.4823054868016,312.5306940922814,28.04838860547984,0.0,28.04838860547984,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH
IRN,IDN,2025,,284.4823054868016,305.6772416728429,21.19493618604132,0.0,21.19493618604132,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW
IRN,IDN,2025,,284.4823054868016,302.25051546312363,17.768209976322062,0.0,17.768209976322062,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW
IRN,IDN,2025,,284.4823054868016,374.211765867228,89.7294603804264,0.0,89.7294603804264,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH
IRN,IDN,2025,,284.4823054868016,326.2375989311584,41.755293444356845,0.0,41.755293444356845,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW
IRN,IDN,2025,,284.4823054868016,292.09725261951104,7.614947132709455,0.0,7.614947132709455,XGB_OD,SCENARIO,Aid_LOW
IRN,IDN,2025,,284.4823054868016,379.66914464566975,95.18683915886818,0.0,95.18683915886818,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_HIGH
IRN,IDN,2025,,284.4823054868016,321.28788329489726,36.8055778080957,0.0,36.8055778080957,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_LOW
IRN,IDN,2025,,284.4823054868016,292.09725261951104,7.614947132709455,0.0,7.614947132709455,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH
IRN,IDN,2025,,284.4823054868016,300.8544418221269,16.372136335325333,0.0,16.372136335325333,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH
IRN,IDN,2025,,284.4823054868016,295.01631568704966,10.534010200248082,0.0,10.534010200248082,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW
IRN,IDN,2025,,284.4823054868016,292.09725261951104,7.614947132709455,0.0,7.614947132709455,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW
IRN,IDN,2025,,284.4823054868016,353.39757703782215,68.91527155102055,0.0,68.91527155102055,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH
IRN,IDN,2025,,284.4823054868016,312.5306940922814,28.048388605479825,0.0,28.048388605479825,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW
IRN,IDN,2025,,284.4823054868016,360.6317768138961,76.14947132709455,0.0,76.14947132709455,XGB_OD,SCENARIO,Conflict_external_HIGH
IRN,IDN,2025,,284.4823054868016,309.8654625958331,25.38315710903152,0.0,25.38315710903152,XGB_OD,SCENARIO,Conflict_external_LOW
IRN,IDN,2025,,284.4823054868016,284.4823054868016,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_HIGH
IRN,IDN,2025,,284.4823054868016,292.09725261951104,7.614947132709462,0.0,7.614947132709462,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH
IRN,IDN,2025,,284.4823054868016,287.0206211977047,2.538315710903154,0.0,2.538315710903154,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW
IRN,IDN,2025,,284.4823054868016,284.4823054868016,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_LOW
IRN,IDN,2025,,284.4823054868016,337.78693541576774,53.304629928966186,0.0,53.304629928966186,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH
IRN,IDN,2025,,284.4823054868016,302.25051546312363,17.768209976322062,0.0,17.768209976322062,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW
IRN,IDN,2030,,300.75882486389713,,,,,XGB_OD,FORECAST,
IRN,IDN,2035,,307.0950045312181,,,,,XGB_OD,FORECAST,
IRQ,IDN,2000,532.0,,,,,,HIST,HIST,
IRQ,IDN,2005,44.0,,,,,,HIST,HIST,
IRQ,IDN,2010,444.0,,,,,,HIST,HIST,
IRQ,IDN,2015,759.0,,,,,,HIST,HIST,
IRQ,IDN,2020,754.0,,,,,,HIST,HIST,
IRQ,IDN,2024,536.0,,,,,,HIST,HIST,
IRQ,IDN,2025,,600.9544453832575,,,,,XGB_OD,FORECAST,
IRQ,IDN,2025,,600.9544453832575,644.2442660528454,43.28982066958794,0.0,43.28982066958794,XGB_OD,SCENARIO,Aid_HIGH
IRQ,IDN,2025,,600.9544453832575,894.70679992689,293.7523545436325,0.0,293.7523545436325,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_HIGH
IRQ,IDN,2025,,600.9544453832575,727.7317773441936,126.77733196093612,0.0,126.77733196093612,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_LOW
IRQ,IDN,2025,,600.9544453832575,644.2442660528454,43.28982066958794,0.0,43.28982066958794,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH
IRQ,IDN,2025,,600.9544453832575,669.2905194402499,68.33607405699242,0.0,68.33607405699242,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH
IRQ,IDN,2025,,600.9544453832575,652.5930171819803,51.638571798722765,0.0,51.638571798722765,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW
IRQ,IDN,2025,,600.9544453832575,644.2442660528454,43.28982066958794,0.0,43.28982066958794,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW
IRQ,IDN,2025,,600.9544453832575,819.5680397646765,218.61359438141903,0.0,218.61359438141903,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH
IRQ,IDN,2025,,600.9544453832575,702.6855239567892,101.73107857353166,0.0,101.73107857353166,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW
IRQ,IDN,2025,,600.9544453832575,619.5072256702238,18.55278028696626,0.0,18.55278028696626,XGB_OD,SCENARIO,Aid_LOW
IRQ,IDN,2025,,600.9544453832575,832.8641989703358,231.90975358707823,0.0,231.90975358707823,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_HIGH
IRQ,IDN,2025,,600.9544453832575,690.6262167702611,89.67177138700359,0.0,89.67177138700359,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_LOW
IRQ,IDN,2025,,600.9544453832575,619.5072256702238,18.55278028696626,0.0,18.55278028696626,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH
IRQ,IDN,2025,,600.9544453832575,640.842923000235,39.88847761697748,0.0,39.88847761697748,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH
IRQ,IDN,2025,,600.9544453832575,626.6191247802275,25.66467939697,0.0,25.66467939697,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW
IRQ,IDN,2025,,600.9544453832575,619.5072256702238,18.55278028696626,0.0,18.55278028696626,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW
IRQ,IDN,2025,,600.9544453832575,768.8571069803021,167.9026615970446,0.0,167.9026615970446,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH
IRQ,IDN,2025,,600.9544453832575,669.2905194402499,68.33607405699239,0.0,68.33607405699239,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW
IRQ,IDN,2025,,600.9544453832575,786.48224825292,185.5278028696626,0.0,185.5278028696626,XGB_OD,SCENARIO,Conflict_external_HIGH
IRQ,IDN,2025,,600.9544453832575,662.7970463398117,61.8426009565542,0.0,61.8426009565542,XGB_OD,SCENARIO,Conflict_external_LOW
IRQ,IDN,2025,,600.9544453832575,600.9544453832575,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_HIGH
IRQ,IDN,2025,,600.9544453832575,619.5072256702238,18.552780286966275,0.0,18.552780286966275,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH
IRQ,IDN,2025,,600.9544453832575,607.1387054789129,6.184260095655426,0.0,6.184260095655426,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW
IRQ,IDN,2025,,600.9544453832575,600.9544453832575,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_LOW
IRQ,IDN,2025,,600.9544453832575,730.8239073920213,129.86946200876383,0.0,129.86946200876383,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH
IRQ,IDN,2025,,600.9544453832575,644.2442660528454,43.28982066958794,0.0,43.28982066958794,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW
IRQ,IDN,2030,,597.1948918168742,,,,,XGB_OD,FORECAST,
IRQ,IDN,2035,,570.5249197494536,,,,,XGB_OD,FORECAST,
JPN,IDN,2000,23508.0,,,,,,HIST,HIST,
JPN,IDN,2005,16384.0,,,,,,HIST,HIST,
JPN,IDN,2010,16629.0,,,,,,HIST,HIST,
JPN,IDN,2015,12622.0,,,,,,HIST,HIST,
JPN,IDN,2020,7432.0,,,,,,HIST,HIST,
JPN,IDN,2024,9938.0,,,,,,HIST,HIST,
JPN,IDN,2025,,12728.41386212147,,,,,XGB_OD,FORECAST,
JPN,IDN,2025,,12728.41386212147,13531.052365506495,802.6385033850268,0.0,802.6385033850268,XGB_OD,SCENARIO,Aid_HIGH
JPN,IDN,2025,,12728.41386212147,18174.88942080558,5446.475558684111,0.0,5446.475558684111,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_HIGH
JPN,IDN,2025,,12728.41386212147,15078.998050606191,2350.584188484721,0.0,2350.584188484721,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_LOW
JPN,IDN,2025,,12728.41386212147,13531.052365506495,802.6385033850268,0.0,802.6385033850268,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH
JPN,IDN,2025,,12728.41386212147,13995.436071036404,1267.0222089149356,0.0,1267.0222089149356,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH
JPN,IDN,2025,,12728.41386212147,13685.846934016468,957.4330718949964,0.0,957.4330718949964,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW
JPN,IDN,2025,,12728.41386212147,13531.052365506495,802.6385033850268,0.0,802.6385033850268,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW
JPN,IDN,2025,,12728.41386212147,16781.738304215854,4053.3244420943847,0.0,4053.3244420943847,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH
JPN,IDN,2025,,12728.41386212147,14614.614345076285,1886.200482954813,0.0,1886.200482954813,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW
JPN,IDN,2025,,12728.41386212147,13072.401792143624,343.9879300221544,0.0,343.9879300221544,XGB_OD,SCENARIO,Aid_LOW
JPN,IDN,2025,,12728.41386212147,17028.262987398397,4299.849125276929,0.0,4299.849125276929,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_HIGH
JPN,IDN,2025,,12728.41386212147,14391.022190561882,1662.6083284404124,0.0,1662.6083284404124,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_LOW
JPN,IDN,2025,,12728.41386212147,13072.401792143624,343.9879300221544,0.0,343.9879300221544,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH
JPN,IDN,2025,,12728.41386212147,13467.9879116691,739.5740495476321,0.0,739.5740495476321,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH
JPN,IDN,2025,,12728.41386212147,13204.26383198545,475.8499698639803,0.0,475.8499698639803,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW
JPN,IDN,2025,,12728.41386212147,13072.401792143624,343.9879300221544,0.0,343.9879300221544,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW
JPN,IDN,2025,,12728.41386212147,15841.504628821966,3113.090766700496,0.0,3113.090766700496,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH
JPN,IDN,2025,,12728.41386212147,13995.436071036404,1267.0222089149352,0.0,1267.0222089149352,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW
JPN,IDN,2025,,12728.41386212147,16168.293162343012,3439.8793002215434,0.0,3439.8793002215434,XGB_OD,SCENARIO,Conflict_external_HIGH
JPN,IDN,2025,,12728.41386212147,13875.040295528652,1146.6264334071811,0.0,1146.6264334071811,XGB_OD,SCENARIO,Conflict_external_LOW
JPN,IDN,2025,,12728.41386212147,12728.41386212147,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_HIGH
JPN,IDN,2025,,12728.41386212147,13072.401792143624,343.9879300221546,0.0,343.9879300221546,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH
JPN,IDN,2025,,12728.41386212147,12843.076505462188,114.66264334071822,0.0,114.66264334071822,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW
JPN,IDN,2025,,12728.41386212147,12728.41386212147,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_LOW
JPN,IDN,2025,,12728.41386212147,15136.32937227655,2407.9155101550805,0.0,2407.9155101550805,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH
JPN,IDN,2025,,12728.41386212147,13531.052365506495,802.6385033850268,0.0,802.6385033850268,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW
JPN,IDN,2030,,13976.13995109071,,,,,XGB_OD,FORECAST,
JPN,IDN,2035,,18177.22237395244,,,,,XGB_OD,FORECAST,
KHM,IDN,2000,0.0,,,,,,HIST,HIST,
KHM,IDN,2005,0.0,,,,,,HIST,HIST,
KHM,IDN,2010,0.0,,,,,,HIST,HIST,
KHM,IDN,2015,0.0,,,,,,HIST,HIST,
KHM,IDN,2020,0.0,,,,,,HIST,HIST,
KHM,IDN,2024,0.0,,,,,,HIST,HIST,
KHM,IDN,2025,,0.0317146159149305,,,,,XGB_OD,FORECAST,
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Aid_HIGH
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_HIGH
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_LOW
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Aid_LOW
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_HIGH
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_LOW
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_external_HIGH
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_external_LOW
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_HIGH
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_LOW
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH
KHM,IDN,2025,,0.0317146159149305,0.0317146159149305,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW
KHM,IDN,2030,,0.0317146159149305,,,,,XGB_OD,FORECAST,
KHM,IDN,2035,,0.0317146159149305,,,,,XGB_OD,FORECAST,
KOR,IDN,2000,15536.0,,,,,,HIST,HIST,
KOR,IDN,2005,10877.0,,,,,,HIST,HIST,
KOR,IDN,2010,11097.0,,,,,,HIST,HIST,
KOR,IDN,2015,8494.0,,,,,,HIST,HIST,
KOR,IDN,2020,4889.0,,,,,,HIST,HIST,
KOR,IDN,2024,6527.0,,,,,,HIST,HIST,
KOR,IDN,2025,,6636.852590344711,,,,,XGB_OD,FORECAST,
