iso3_dest,year,scenario_name,dest_ethnic_bucket,origin_ethnic_group,delta_migrants_ethnic
IDN,2025,Aid_HIGH,Other,Lolo,0.021253839684597896
IDN,2025,Aid_HIGH,Other,Lu,0.021253839684597896
IDN,2025,Aid_HIGH,Other,Luxembourg,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Ma,0.021253839684597896
IDN,2025,Aid_HIGH,Other,Macedonian,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Madi,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Magahats,0.579413827758762
IDN,2025,Aid_HIGH,Other,Magkunana,0.579413827758762
IDN,2025,Aid_HIGH,Other,Maguindanao,0.579413827758762
IDN,2025,Aid_HIGH,Other,"Mainland South-East Asian, nec (incl. Arakanese, Karen, Mon)",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"Mainland South-East Asian, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,Malaueg,0.579413827758762
IDN,2025,Aid_HIGH,Other,Malawian,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Malay,2206.1049888899074
IDN,2025,Aid_HIGH,Other,Malayali,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Malbog,0.579413827758762
IDN,2025,Aid_HIGH,Other,Maldivian,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Malie,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Maltese,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Mamanwa,0.579413827758762
IDN,2025,Aid_HIGH,Other,Manchu,113.02662259823626
IDN,2025,Aid_HIGH,Other,Mandaean,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Mandaya,0.579413827758762
IDN,2025,Aid_HIGH,Other,Mandinka,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Mang,0.021253839684597896
IDN,2025,Aid_HIGH,Other,Mangguangan,0.579413827758762
IDN,2025,Aid_HIGH,Other,Mangyan,0.579413827758762
IDN,2025,Aid_HIGH,Other,Mangyan-Alangan,0.579413827758762
IDN,2025,Aid_HIGH,Other,Mangyan-Buhid,0.579413827758762
IDN,2025,Aid_HIGH,Other,Mangyan-Hanunuo,0.579413827758762
IDN,2025,Aid_HIGH,Other,Mangyan-Iraya,0.579413827758762
IDN,2025,Aid_HIGH,Other,Manobo-Aromanon,0.579413827758762
IDN,2025,Aid_HIGH,Other,Manobo-Ata,0.579413827758762
IDN,2025,Aid_HIGH,Other,Manobo-Dulangan,0.579413827758762
IDN,2025,Aid_HIGH,Other,Manobo-Pulanguinon,0.579413827758762
IDN,2025,Aid_HIGH,Other,Manobo/Ata-Manobo,0.579413827758762
IDN,2025,Aid_HIGH,Other,Mansaka,0.579413827758762
IDN,2025,Aid_HIGH,Other,Manx,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Mao,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Maonan,113.02662259823626
IDN,2025,Aid_HIGH,Other,Maranao,0.579413827758762
IDN,2025,Aid_HIGH,Other,Marathi,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Mareko,0.10334393876744848
IDN,2025,Aid_HIGH,Other,"Maritime South-East Asian, nec (incl. Balinese, Irian Jayan, Sumatran)",0.9671809021904582
IDN,2025,Aid_HIGH,Other,Masai,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Masbateño/Masbatenon,0.579413827758762
IDN,2025,Aid_HIGH,Other,Mashola,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Matigsalog,0.579413827758762
IDN,2025,Aid_HIGH,Other,Mauritian,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Maya,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Me'enite,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Mejenger,0.10334393876744848
IDN,2025,Aid_HIGH,Other,"Melanesian and Papuan, nec (incl. Bisorio, Bougainvillian, Huli)",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"Melanesian and Papuan, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,Mere,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Messengo,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Mexican,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Miao,113.02662259823626
IDN,2025,Aid_HIGH,Other,"Micronesian, nec (incl. Marianas Islander, Marshallese, Palauan)",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"Micronesian, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,Mixed,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Mnong,0.021253839684597896
IDN,2025,Aid_HIGH,Other,Molbog,0.579413827758762
IDN,2025,Aid_HIGH,Other,Moldovan,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Mon,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Monba,113.02662259823626
IDN,2025,Aid_HIGH,Other,Mongol,113.99380350042672
IDN,2025,Aid_HIGH,Other,Montenegrian,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Moroccan,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Mossiya,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Mozambican,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Mulam,113.02662259823626
IDN,2025,Aid_HIGH,Other,Muong,0.021253839684597896
IDN,2025,Aid_HIGH,Other,Murle,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Mursi,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Myanmar,56.43291174601505
IDN,2025,Aid_HIGH,Other,Namibian,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Nao,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Native Hawaiian and other Pacific Islander,22.11796008091693
IDN,2025,Aid_HIGH,Other,Native North American Indian,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Nauru,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Naxi,113.02662259823626
IDN,2025,Aid_HIGH,Other,Negrito,0.579413827758762
IDN,2025,Aid_HIGH,Other,Nepalese,57.40009264820551
IDN,2025,Aid_HIGH,Other,New Caledonian,0.9671809021904582
IDN,2025,Aid_HIGH,Other,New Zealand,0.9671809021904582
IDN,2025,Aid_HIGH,Other,New Zealand Maori,0.9671809021904582
IDN,2025,Aid_HIGH,Other,"New Zealand Peoples, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,Ngai,0.021253839684597896
IDN,2025,Aid_HIGH,Other,Ni-Vanuatu,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Nicaraguan,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Nigerian,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Nilulubo,0.579413827758762
IDN,2025,Aid_HIGH,Other,Niuean,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Non-Malaysian citizens,2167.3581764529017
IDN,2025,Aid_HIGH,Other,"North African and Middle Eastern, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"North American, nec (incl. Bermudan, Inuit, Metis)",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"North American, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"North European, nec (incl. Faeroese, Greenlandic, Saami)",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"North European, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"North-East Asian, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"North-West European, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,Norwegian,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Not Stated,3.5267504527782085
IDN,2025,Aid_HIGH,Other,Nu,113.02662259823626
IDN,2025,Aid_HIGH,Other,Nubian,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Nuer,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Nung,0.021253839684597896
IDN,2025,Aid_HIGH,Other,Nuwer,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Nyanegatome,0.10334393876744848
IDN,2025,Aid_HIGH,Other,O Du,0.021253839684597896
IDN,2025,Aid_HIGH,Other,Obu-Manuvu,0.579413827758762
IDN,2025,Aid_HIGH,Other,"Oceania, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,Ogaden,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Oida,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Omani,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Orogen,113.02662259823626
IDN,2025,Aid_HIGH,Other,Oromo,1.0705248409579067
IDN,2025,Aid_HIGH,Other,Other,2340.2259859485234
IDN,2025,Aid_HIGH,Other,Other Arab,3.3275011410206283
IDN,2025,Aid_HIGH,Other,Other Bumi,2167.3581764529017
IDN,2025,Aid_HIGH,Other,Other Ethiopian national groups,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Other Foreign Ethinicity,0.579413827758762
IDN,2025,Aid_HIGH,Other,"Other North African and Middle Eastern, nec (incl. Azande, Beja, Nubian)",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"Other North African and Middle Eastern, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"Other North-East Asian, nec (incl. Ainu, Menba, Xiareba)",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"Other North-East Asian, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,Other local ethnicity,0.579413827758762
IDN,2025,Aid_HIGH,Other,Pa Then,0.021253839684597896
IDN,2025,Aid_HIGH,Other,Pakistani,74.09644112660655
IDN,2025,Aid_HIGH,Other,Palawan-o,0.579413827758762
IDN,2025,Aid_HIGH,Other,Palawan/Pinalawan,0.579413827758762
IDN,2025,Aid_HIGH,Other,Palestinian,4.294682043211086
IDN,2025,Aid_HIGH,Other,Pan-Ayanon,0.579413827758762
IDN,2025,Aid_HIGH,Other,Panay Bukidnon,0.579413827758762
IDN,2025,Aid_HIGH,Other,Pangasinan/Panggalato,0.579413827758762
IDN,2025,Aid_HIGH,Other,Papua New Guinean,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Paraguayan,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Paranan,0.579413827758762
IDN,2025,Aid_HIGH,Other,Parsi,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Pathan,0.9671809021904582
IDN,2025,Aid_HIGH,Other,"People of the Americas, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"Peoples of the Sudan, nec",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"Peoples of the Sudan, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,Peruvian,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Philippine Native,56.43291174601505
IDN,2025,Aid_HIGH,Other,Phu La,0.021253839684597896
IDN,2025,Aid_HIGH,Other,Pinangal,0.579413827758762
IDN,2025,Aid_HIGH,Other,Pitcairn Islander,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Polish,0.9671809021904582
IDN,2025,Aid_HIGH,Other,"Polynesian, nec (incl. Hawaiian, Pitcairn Islander, Tahitian)",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"Polynesian, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,Portuguese,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Pu Peo,0.021253839684597896
IDN,2025,Aid_HIGH,Other,Puerto Rican,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Pumi,113.02662259823626
IDN,2025,Aid_HIGH,Other,Punjabi,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Qatari,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Qebena,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Qechem,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Qewama,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Qiang,113.02662259823626
IDN,2025,Aid_HIGH,Other,Raglai,0.021253839684597896
IDN,2025,Aid_HIGH,Other,Ratagnon,0.579413827758762
IDN,2025,Aid_HIGH,Other,Remontado,0.579413827758762
IDN,2025,Aid_HIGH,Other,Rohingya,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Romam,0.021253839684597896
IDN,2025,Aid_HIGH,Other,Romani (Gypsy),0.9671809021904582
IDN,2025,Aid_HIGH,Other,Romanian,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Romblon,0.579413827758762
IDN,2025,Aid_HIGH,Other,Russian,113.99380350042672
IDN,2025,Aid_HIGH,Other,Rwandan,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Salar,113.02662259823626
IDN,2025,Aid_HIGH,Other,Salvadoran,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Sama (Samal)/Abaknon,0.579413827758762
IDN,2025,Aid_HIGH,Other,Sama Badjao,0.579413827758762
IDN,2025,Aid_HIGH,Other,Sama Bangengeh,0.579413827758762
IDN,2025,Aid_HIGH,Other,Sama Bangingi,0.579413827758762
IDN,2025,Aid_HIGH,Other,Sama Dilaya,0.579413827758762
IDN,2025,Aid_HIGH,Other,"Sambal, Zambal                                             ",0.579413827758762
IDN,2025,Aid_HIGH,Other,Samoan,0.9671809021904582
IDN,2025,Aid_HIGH,Other,San Chay,0.021253839684597896
IDN,2025,Aid_HIGH,Other,San Diu,0.021253839684597896
IDN,2025,Aid_HIGH,Other,"Sangil, Sangir                                             ",0.579413827758762
IDN,2025,Aid_HIGH,Other,Saudi Arabian,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Scottish,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Senegalese,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Serbian,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Seychellois,0.9671809021904582
IDN,2025,Aid_HIGH,Other,She,113.12996653700371
IDN,2025,Aid_HIGH,Other,Shekecho,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Sheko,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Shinasha,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Shona,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Shui,113.02662259823626
IDN,2025,Aid_HIGH,Other,Si La,0.021253839684597896
IDN,2025,Aid_HIGH,Other,Sibuyan Mangyan-Tagabukid,0.579413827758762
IDN,2025,Aid_HIGH,Other,Sidama,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Sierra Leonean,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Sikh,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Silte,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Sindhi,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Singaporean,1.5465947299492202
IDN,2025,Aid_HIGH,Other,Sinhalese,4.520822897455098
IDN,2025,Aid_HIGH,Other,Slovak,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Slovenian,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Solomon Islander,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Somali an,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Somalie,1.0705248409579067
IDN,2025,Aid_HIGH,Other,Some other race,22.11796008091693
IDN,2025,Aid_HIGH,Other,Sorb/Wend,0.9671809021904582
IDN,2025,Aid_HIGH,Other,South African,1.5465947299492202
IDN,2025,Aid_HIGH,Other,"South American, nec (incl. Arawak, Carib, Surinamese)",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"South American, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"South Eastern European, nec (incl. Aromani, Karakachani, Vlach)",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"South Eastern European, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,South Sudanese,0.9671809021904582
IDN,2025,Aid_HIGH,Other,"South-East Asian, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"Southern Asian, nec (incl. Bhote, Kashmiri, Sherpa)",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"Southern Asian, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"Southern European, nec (incl. Andorran, Galician, Ladin)",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"Southern European, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"Southern and Central Asian, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"Southern and East African, nec (incl. Afar, Tutsi, Zulu)",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"Southern and East African, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"Southern and Eastern European, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,Spanish,1.5465947299492202
IDN,2025,Aid_HIGH,Other,Sri Lanka Chetty,3.55364199526464
IDN,2025,Aid_HIGH,Other,Sri Lanka Moor,3.55364199526464
IDN,2025,Aid_HIGH,Other,Sri Lanka Tamil,4.520822897455098
IDN,2025,Aid_HIGH,Other,Sri Lankan,57.40009264820551
IDN,2025,Aid_HIGH,Other,"Sub-saharan African, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,Subanen/Subaben,0.579413827758762
IDN,2025,Aid_HIGH,Other,Sudanese,1.0705248409579067
IDN,2025,Aid_HIGH,Other,Sulod,0.579413827758762
IDN,2025,Aid_HIGH,Other,Surigaonon,0.579413827758762
IDN,2025,Aid_HIGH,Other,Surma,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Swahili,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Swaziland,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Swedish,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Swiss,1.5465947299492202
IDN,2025,Aid_HIGH,Other,Syrian,0.9671809021904582
IDN,2025,Aid_HIGH,Other,T'boli,0.579413827758762
IDN,2025,Aid_HIGH,Other,Tabangnon,0.579413827758762
IDN,2025,Aid_HIGH,Other,Tadyawan,0.579413827758762
IDN,2025,Aid_HIGH,Other,Tagabawa,0.579413827758762
IDN,2025,Aid_HIGH,Other,Tagabili,0.579413827758762
IDN,2025,Aid_HIGH,Other,Tagakaolo,0.579413827758762
IDN,2025,Aid_HIGH,Other,Tagalog,0.579413827758762
IDN,2025,Aid_HIGH,Other,Tagbanwa,0.579413827758762
IDN,2025,Aid_HIGH,Other,Tagbuaonon,0.579413827758762
IDN,2025,Aid_HIGH,Other,Tahitian,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Taiwanese,1.5465947299492202
IDN,2025,Aid_HIGH,Other,Tajik,113.99380350042672
IDN,2025,Aid_HIGH,Other,Talaandig,0.579413827758762
IDN,2025,Aid_HIGH,Other,Talaingod,0.579413827758762
IDN,2025,Aid_HIGH,Other,Tamil,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Tanzanian,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Taoi,0.021253839684597896
IDN,2025,Aid_HIGH,Other,Tatar,113.99380350042672
IDN,2025,Aid_HIGH,Other,Tausug,0.579413827758762
IDN,2025,Aid_HIGH,Other,Tay,0.021253839684597896
IDN,2025,Aid_HIGH,Other,Teduray,0.579413827758762
IDN,2025,Aid_HIGH,Other,Telugu,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Tembaro,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Ternateño-Chavacano,0.579413827758762
IDN,2025,Aid_HIGH,Other,Thai,57.421346487890105
IDN,2025,Aid_HIGH,Other,Themne,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Tho,0.021253839684597896
IDN,2025,Aid_HIGH,Other,Tibetan,113.99380350042672
IDN,2025,Aid_HIGH,Other,Tigray,1.0705248409579067
IDN,2025,Aid_HIGH,Other,Tigre,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Tigwahon,0.579413827758762
IDN,2025,Aid_HIGH,Other,Timorese,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Tinananen,0.579413827758762
IDN,2025,Aid_HIGH,Other,Tinggian,0.579413827758762
IDN,2025,Aid_HIGH,Other,Tiruray,0.579413827758762
IDN,2025,Aid_HIGH,Other,Togolese,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Tokelauan,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Tongan,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Torres Strait Islander,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Trinidad and Tobago,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Tsemay,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Tu,113.02662259823626
IDN,2025,Aid_HIGH,Other,Tujia,113.02662259823626
IDN,2025,Aid_HIGH,Other,Tunisian,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Turkish,4.084910440852372
IDN,2025,Aid_HIGH,Other,Turkmenian,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Tuvaluan,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Tuwali,0.579413827758762
IDN,2025,Aid_HIGH,Other,Two or more races,22.11796008091693
IDN,2025,Aid_HIGH,Other,Ubo,0.579413827758762
IDN,2025,Aid_HIGH,Other,Ugandan,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Uighur,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Ukrainian,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Umayamnon,0.579413827758762
IDN,2025,Aid_HIGH,Other,Unknown,173.3664493130307
IDN,2025,Aid_HIGH,Other,Unknown origin,12498.966543254186
IDN,2025,Aid_HIGH,Other,Upo,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Uruguayan,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Uyghur,113.02662259823626
IDN,2025,Aid_HIGH,Other,Uzbek,113.99380350042672
IDN,2025,Aid_HIGH,Other,Va,113.02662259823626
IDN,2025,Aid_HIGH,Other,Venezuelan,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Vietnamese,57.40009264820551
IDN,2025,Aid_HIGH,Other,Vlach,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Walloon,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Waray,0.579413827758762
IDN,2025,Aid_HIGH,Other,Welaita,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Welsh,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Werji,0.10334393876744848
IDN,2025,Aid_HIGH,Other,"Western European, nec (incl. Alsatian, Frisian, Luxembourgish)",0.9671809021904582
IDN,2025,Aid_HIGH,Other,"Western European, nfd",0.9671809021904582
IDN,2025,Aid_HIGH,Other,White,36.27599284841482
IDN,2025,Aid_HIGH,Other,Xibe,113.02662259823626
IDN,2025,Aid_HIGH,Other,Xinh mun,0.021253839684597896
IDN,2025,Aid_HIGH,Other,Xodan,0.021253839684597896
IDN,2025,Aid_HIGH,Other,Xtieng,0.021253839684597896
IDN,2025,Aid_HIGH,Other,Yakan,0.579413827758762
IDN,2025,Aid_HIGH,Other,Yao,113.02662259823626
IDN,2025,Aid_HIGH,Other,Yazidi,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Yem,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Yemeni,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Yi,113.02662259823626
IDN,2025,Aid_HIGH,Other,Yogad,0.579413827758762
IDN,2025,Aid_HIGH,Other,Yoruba,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Yugur,113.02662259823626
IDN,2025,Aid_HIGH,Other,Zambian,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Zamboangeño-Chavacano,0.579413827758762
IDN,2025,Aid_HIGH,Other,Zelmam,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Zeyese,0.10334393876744848
IDN,2025,Aid_HIGH,Other,Zhuang,113.02662259823626
IDN,2025,Aid_HIGH,Other,Zimbabwean,0.9671809021904582
IDN,2025,Aid_HIGH,Other,Zulu,0.9671809021904582
IDN,2025,Aid_HIGH,"Sunda, Priangan",Sundanese,0.9671809021904582
IDN,2025,Aid_HIGH__Conflict_external_HIGH,"Banjar, Melayu Banjar",Malay,6.5630132648638275
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Jawa,Javanese,6.5630132648638275
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Jawa,Jawa Mapun,3.931736688363029
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Madura,Madura,6.5630132648638275
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Abelling,3.931736688363029
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Abiyan,3.931736688363029
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Aburlin,3.931736688363029
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Acehnese,6.5630132648638275
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Achang,766.966367630889
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Acholi,6.5630132648638275
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Aeta,3.931736688363029
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Aeta/Ayta,3.931736688363029
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Aeta/Ayta-Sambal,3.931736688363029
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Affar,0.7012624416362577
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Afgan,27.71903513435539
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,African American,6.5630132648638275
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,"African, so described",6.5630132648638275
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Afrikaner,6.5630132648638275
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Agew/Awingi,0.7012624416362577
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Agew/Kamyr,0.7012624416362577
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Aggay,3.931736688363029
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Agta,3.931736688363029
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Agutaynon,3.931736688363029
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Akan,6.5630132648638275
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Akeanon/Aklanon,3.931736688363029
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Alaba,0.7012624416362577
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Alangan,3.931736688363029
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Albanian,6.5630132648638275
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Algerian,6.5630132648638275
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Alta,3.931736688363029
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,American,10.494749953226856
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,American Indian and Alaska native,150.08615769193634
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Amhara,7.264275706500086
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Anglo-Burmese,6.5630132648638275
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Anglo-Indian,6.5630132648638275
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Angolan,6.5630132648638275
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Anyiwak,0.7012624416362577
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Apayao/Yapayao,3.931736688363029
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Applai,3.931736688363029
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,"Arab, nec (incl. Baggara, Bedouin, Yemeni)",6.5630132648638275
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,"Arab, nfd",6.5630132648638275
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Arborie,0.7012624416362577
IDN,2025,Aid_HIGH__Conflict_external_HIGH,Other,Argentinean,6.5630132648638275
