iso3_dest,iso3_orig,origin_ethnic_group,dest_ethnic_bucket
MYS,NPL,Damai,Indian
MYS,NPL,Danuwar,Indian
MYS,NPL,Darai,Indian
MYS,NPL,Dev,Indian
MYS,NPL,Dhagar/Jhagar,Indian
MYS,NPL,Dhandi,Indian
MYS,NPL,Dhankar/ Dharikar,Indian
MYS,NPL,Dhanuk,Indian
MYS,NPL,Dhimai,Indian
MYS,NPL,Dhobi,Indian
MYS,NPL,Dhunia,Indian
MYS,NPL,Dhusadh,Indian
MYS,NPL,Dolpo,Indian
MYS,NPL,Dom,Indian
MYS,NPL,Done,Indian
MYS,NPL,Dura,Indian
MYS,NPL,Gaine,Indian
MYS,NPL,Gangain,Indian
MYS,NPL,Ghale,Indian
MYS,NPL,Ghart/bhujel,Indian
MYS,NPL,Gharti/Bhujel,Indian
MYS,NPL,Gondh/Gond,Indian
MYS,NPL,Gurung,Indian
MYS,NPL,Hajam/Thakur,Indian
MYS,NPL,Halkhor,Indian
MYS,NPL,Haluwai,Indian
MYS,NPL,Hayu,Indian
MYS,NPL,Hyolmo/Yholmopa,Indian
MYS,NPL,Jaine,Indian
MYS,NPL,Jirel,Indian
MYS,NPL,Kahar,Indian
MYS,NPL,Kalar,Indian
MYS,NPL,Kalwar,Indian
MYS,NPL,Kamar,Indian
MYS,NPL,Kami,Indian
MYS,NPL,Kanu,Indian
MYS,NPL,Karmarong,Indian
MYS,NPL,Kathabaniyan,Indian
MYS,NPL,Kayastha,Indian
MYS,NPL,Kewarat,Indian
MYS,NPL,Kewat,Indian
MYS,NPL,Khaling,Indian
MYS,NPL,Khatik,Indian
MYS,NPL,Khatway,Indian
MYS,NPL,Khatwe,Indian
MYS,NPL,Khawas,Indian
MYS,NPL,Kisan,Indian
MYS,NPL,Koche,Indian
MYS,NPL,Koiri,Indian
MYS,NPL,Koiri/Kushwaha,Indian
MYS,NPL,Kshetri,Indian
MYS,NPL,Kulung,Indian
MYS,NPL,Kumal,Indian
MYS,NPL,Kumhar,Indian
MYS,NPL,Kurmi,Indian
MYS,NPL,Kusunda,Indian
MYS,NPL,Lepcha,Indian
MYS,NPL,Lhomi,Indian
MYS,NPL,Lhopa,Indian
MYS,NPL,Limbu,Indian
MYS,NPL,Lodha,Indian
MYS,NPL,Lohar,Indian
MYS,NPL,Loharung,Indian
MYS,NPL,Magar,Indian
MYS,NPL,Majhi,Indian
MYS,NPL,Mali,Indian
MYS,NPL,Mallah,Indian
MYS,NPL,Marwadi,Indian
MYS,NPL,Meche,Indian
MYS,NPL,Mewahang,Indian
MYS,NPL,Mijar,Indian
MYS,NPL,Moslem,Indian
MYS,NPL,Mugal/Mugum,Indian
MYS,NPL,Munda,Indian
MYS,NPL,Musahar,Indian
MYS,NPL,Musalman,Indian
MYS,NPL,Nachhiring,Indian
MYS,NPL,Natuwa,Indian
MYS,NPL,Newari,Indian
MYS,NPL,Nunia,Indian
MYS,NPL,Nurang,Indian
MYS,NPL,Oraon/Kudukh,Indian
MYS,NPL,Other,Indian
MYS,NPL,Pahari,Indian
MYS,NPL,Pariyar,Indian
MYS,NPL,Patharkata/Kuswadiya,Indian
MYS,NPL,Patharkatt/ Kushwadiya,Indian
MYS,NPL,Phree,Indian
MYS,NPL,Pun,Indian
MYS,NPL,Rai,Indian
MYS,NPL,Raikirati,Indian
MYS,NPL,Rajbansi,Indian
MYS,NPL,Rajbhar,Indian
MYS,NPL,Rajdhob,Indian
MYS,NPL,Raji,Indian
MYS,NPL,Rajput,Indian
MYS,NPL,Ranatharu,Indian
MYS,NPL,Rauniyar,Indian
MYS,NPL,Raute,Indian
MYS,NPL,Sampang,Indian
MYS,NPL,Santha/satar,Indian
MYS,NPL,Sanyasi,Indian
MYS,NPL,Sarbaria,Indian
MYS,NPL,Sarki,Indian
MYS,NPL,Sherpa,Indian
MYS,NPL,Sikh,Indian
MYS,NPL,Sonar,Indian
MYS,NPL,Sudhi,Indian
MYS,NPL,Sundi,Indian
MYS,NPL,Sunuwari,Indian
MYS,NPL,Surel,Indian
MYS,NPL,Tajpuriya,Indian
MYS,NPL,Tamang,Indian
MYS,NPL,Tatma,Indian
MYS,NPL,Teli,Indian
MYS,NPL,Thakali,Indian
MYS,NPL,Thakkuri,Indian
MYS,NPL,Thami,Indian
MYS,NPL,Tharu,Indian
MYS,NPL,Thulung,Indian
MYS,NPL,Topkegola,Indian
MYS,NPL,Unknown,Indian
MYS,NPL,Walung,Indian
MYS,NPL,Yadav,Indian
MYS,NPL,Yakkha,Indian
MYS,NPL,Yamphu,Indian
MYS,NPL,Yehlmo,Indian
MYS,NZL,Afgan,Non-Malaysian citizens
MYS,NZL,African,Non-Malaysian citizens
MYS,NZL,African American,Non-Malaysian citizens
MYS,NZL,African nfd,Non-Malaysian citizens
MYS,NZL,Afrikaner,Non-Malaysian citizens
MYS,NZL,Aitutaki Islander,Non-Malaysian citizens
MYS,NZL,Albanian,Non-Malaysian citizens
MYS,NZL,Algerian,Non-Malaysian citizens
MYS,NZL,American,Non-Malaysian citizens
MYS,NZL,Anglo-Indian,Indian
