iso3_dest,destination_raw,iso3_orig,origin_raw,year,sex,value,metric,unit,source
CIV,Côte d'Ivoire,GIN,Guinea,1990,Both sexes,119600.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,GIN,Guinea,1995,Both sexes,118429.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,GIN,Guinea,2000,Both sexes,117258.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,GIN,Guinea,2005,Both sexes,116086.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,GIN,Guinea,2010,Both sexes,114914.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,GIN,Guinea,2015,Both sexes,113743.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,GIN,Guinea,2020,Both sexes,112571.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,GIN,Guinea,2024,Both sexes,111634.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,LBR,Liberia,1990,Both sexes,16988.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,LBR,Liberia,1995,Both sexes,45781.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,LBR,Liberia,2000,Both sexes,62474.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,LBR,Liberia,2005,Both sexes,52795.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,LBR,Liberia,2010,Both sexes,43116.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,LBR,Liberia,2015,Both sexes,33436.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,LBR,Liberia,2020,Both sexes,23757.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,LBR,Liberia,2024,Both sexes,16014.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,MLI,Mali,1990,Both sexes,380960.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,MLI,Mali,1995,Both sexes,384296.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,MLI,Mali,2000,Both sexes,387632.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,MLI,Mali,2005,Both sexes,390968.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,MLI,Mali,2010,Both sexes,394305.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,MLI,Mali,2015,Both sexes,397641.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,MLI,Mali,2020,Both sexes,400977.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,MLI,Mali,2024,Both sexes,403646.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,NER,Niger,1990,Both sexes,66487.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,NER,Niger,1995,Both sexes,71099.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,NER,Niger,2000,Both sexes,75711.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,NER,Niger,2005,Both sexes,80323.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,NER,Niger,2010,Both sexes,84934.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,NER,Niger,2015,Both sexes,89546.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,NER,Niger,2020,Both sexes,94158.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,NER,Niger,2024,Both sexes,97848.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,NGA,Nigeria,1990,Both sexes,25225.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,NGA,Nigeria,1995,Both sexes,30475.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,NGA,Nigeria,2000,Both sexes,35725.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,NGA,Nigeria,2005,Both sexes,40975.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,NGA,Nigeria,2010,Both sexes,46226.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,NGA,Nigeria,2015,Both sexes,51476.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,NGA,Nigeria,2020,Both sexes,56726.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,NGA,Nigeria,2024,Both sexes,60926.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,SEN,Senegal,1990,Both sexes,28086.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,SEN,Senegal,1995,Both sexes,28717.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,SEN,Senegal,2000,Both sexes,29349.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,SEN,Senegal,2005,Both sexes,29980.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,SEN,Senegal,2010,Both sexes,30611.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,SEN,Senegal,2015,Both sexes,31242.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,SEN,Senegal,2020,Both sexes,31873.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,SEN,Senegal,2024,Both sexes,32378.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,TGO,Togo,1990,Both sexes,34478.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,TGO,Togo,1995,Both sexes,43424.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,TGO,Togo,2000,Both sexes,52370.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,TGO,Togo,2005,Both sexes,61316.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,TGO,Togo,2010,Both sexes,70261.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,TGO,Togo,2015,Both sexes,79207.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,TGO,Togo,2020,Both sexes,88153.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CIV,Côte d'Ivoire,TGO,Togo,2024,Both sexes,95310.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,AGO,Angola,1990,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,AGO,Angola,1995,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,AGO,Angola,2000,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,AGO,Angola,2005,Both sexes,2571.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,AGO,Angola,2010,Both sexes,2046.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,AGO,Angola,2015,Both sexes,2555.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,AGO,Angola,2020,Both sexes,2976.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,AGO,Angola,2024,Both sexes,3303.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,BEN,Benin,1990,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,BEN,Benin,1995,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,BEN,Benin,2000,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,BEN,Benin,2005,Both sexes,2414.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,BEN,Benin,2010,Both sexes,1921.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,BEN,Benin,2015,Both sexes,2400.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,BEN,Benin,2020,Both sexes,2795.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,BEN,Benin,2024,Both sexes,3103.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,CAN,Canada,1990,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,CAN,Canada,1995,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,CAN,Canada,2000,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,CAN,Canada,2005,Both sexes,179.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,CAN,Canada,2010,Both sexes,143.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,CAN,Canada,2015,Both sexes,178.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,CAN,Canada,2020,Both sexes,207.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,CAN,Canada,2024,Both sexes,230.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,COD,Democratic Republic of the Congo,1990,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,COD,Democratic Republic of the Congo,1995,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,COD,Democratic Republic of the Congo,2000,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,COD,Democratic Republic of the Congo,2005,Both sexes,4102.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,COD,Democratic Republic of the Congo,2010,Both sexes,3265.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,COD,Democratic Republic of the Congo,2015,Both sexes,4078.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,COD,Democratic Republic of the Congo,2020,Both sexes,4750.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,COD,Democratic Republic of the Congo,2024,Both sexes,5273.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,COG,Congo,1990,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,COG,Congo,1995,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,COG,Congo,2000,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,COG,Congo,2005,Both sexes,2972.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,COG,Congo,2010,Both sexes,2365.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,COG,Congo,2015,Both sexes,2953.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,COG,Congo,2020,Both sexes,3439.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,COG,Congo,2024,Both sexes,3817.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,DEU,Germany,1990,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,DEU,Germany,1995,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,DEU,Germany,2000,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,DEU,Germany,2005,Both sexes,296.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,DEU,Germany,2010,Both sexes,236.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,DEU,Germany,2015,Both sexes,294.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,DEU,Germany,2020,Both sexes,340.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,DEU,Germany,2024,Both sexes,377.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,FRA,France*,1990,Both sexes,11808.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,FRA,France*,1995,Both sexes,10986.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,FRA,France*,2000,Both sexes,10163.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,FRA,France*,2005,Both sexes,4643.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,FRA,France*,2010,Both sexes,3695.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,FRA,France*,2015,Both sexes,4615.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,FRA,France*,2020,Both sexes,5376.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,FRA,France*,2024,Both sexes,5968.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GAB,Gabon,1990,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GAB,Gabon,1995,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GAB,Gabon,2000,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GAB,Gabon,2005,Both sexes,1061.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GAB,Gabon,2010,Both sexes,845.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GAB,Gabon,2015,Both sexes,1055.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GAB,Gabon,2020,Both sexes,1228.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GAB,Gabon,2024,Both sexes,1363.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GBR,United Kingdom*,1990,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GBR,United Kingdom*,1995,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GBR,United Kingdom*,2000,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GBR,United Kingdom*,2005,Both sexes,256.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GBR,United Kingdom*,2010,Both sexes,204.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GBR,United Kingdom*,2015,Both sexes,255.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GBR,United Kingdom*,2020,Both sexes,295.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GBR,United Kingdom*,2024,Both sexes,327.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GIN,Guinea,1990,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GIN,Guinea,1995,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GIN,Guinea,2000,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GIN,Guinea,2005,Both sexes,4605.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GIN,Guinea,2010,Both sexes,3665.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GIN,Guinea,2015,Both sexes,4577.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GIN,Guinea,2020,Both sexes,5331.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GIN,Guinea,2024,Both sexes,5918.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GNQ,Equatorial Guinea,1990,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GNQ,Equatorial Guinea,1995,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GNQ,Equatorial Guinea,2000,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GNQ,Equatorial Guinea,2005,Both sexes,3377.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GNQ,Equatorial Guinea,2010,Both sexes,2688.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GNQ,Equatorial Guinea,2015,Both sexes,3357.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GNQ,Equatorial Guinea,2020,Both sexes,3911.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GNQ,Equatorial Guinea,2024,Both sexes,4341.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GRC,Greece,1990,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GRC,Greece,1995,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GRC,Greece,2000,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GRC,Greece,2005,Both sexes,193.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GRC,Greece,2010,Both sexes,153.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GRC,Greece,2015,Both sexes,191.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GRC,Greece,2020,Both sexes,220.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,GRC,Greece,2024,Both sexes,244.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,ITA,Italy,1990,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,ITA,Italy,1995,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,ITA,Italy,2000,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,ITA,Italy,2005,Both sexes,511.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,ITA,Italy,2010,Both sexes,407.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,ITA,Italy,2015,Both sexes,508.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,ITA,Italy,2020,Both sexes,590.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,ITA,Italy,2024,Both sexes,655.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,LBR,Liberia,1990,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,LBR,Liberia,1995,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,LBR,Liberia,2000,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,LBR,Liberia,2005,Both sexes,4281.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,LBR,Liberia,2010,Both sexes,3407.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,LBR,Liberia,2015,Both sexes,4255.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,LBR,Liberia,2020,Both sexes,4956.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,LBR,Liberia,2024,Both sexes,5501.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,MLI,Mali,1990,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,MLI,Mali,1995,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,MLI,Mali,2000,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,MLI,Mali,2005,Both sexes,8251.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,MLI,Mali,2010,Both sexes,6567.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,MLI,Mali,2015,Both sexes,8202.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,MLI,Mali,2020,Both sexes,9556.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,MLI,Mali,2024,Both sexes,10608.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NER,Niger,1990,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NER,Niger,1995,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NER,Niger,2000,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NER,Niger,2005,Both sexes,10566.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NER,Niger,2010,Both sexes,8409.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NER,Niger,2015,Both sexes,10503.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NER,Niger,2020,Both sexes,12236.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NER,Niger,2024,Both sexes,13583.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NGA,Nigeria,1990,Both sexes,105140.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NGA,Nigeria,1995,Both sexes,97818.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NGA,Nigeria,2000,Both sexes,90495.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NGA,Nigeria,2005,Both sexes,101721.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NGA,Nigeria,2010,Both sexes,82748.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NGA,Nigeria,2015,Both sexes,131616.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NGA,Nigeria,2020,Both sexes,169602.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NGA,Nigeria,2024,Both sexes,188266.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NLD,Netherlands*,1990,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NLD,Netherlands*,1995,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NLD,Netherlands*,2000,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NLD,Netherlands*,2005,Both sexes,160.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NLD,Netherlands*,2010,Both sexes,127.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NLD,Netherlands*,2015,Both sexes,159.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NLD,Netherlands*,2020,Both sexes,184.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,NLD,Netherlands*,2024,Both sexes,204.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,SEN,Senegal,1990,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,SEN,Senegal,1995,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,SEN,Senegal,2000,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,SEN,Senegal,2005,Both sexes,3172.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,SEN,Senegal,2010,Both sexes,2524.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,SEN,Senegal,2015,Both sexes,3153.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,SEN,Senegal,2020,Both sexes,3673.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,SEN,Senegal,2024,Both sexes,4077.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,TCD,Chad,1990,Both sexes,95527.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,TCD,Chad,1995,Both sexes,88874.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
CMR,Cameroon,TCD,Chad,2000,Both sexes,82221.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
