country,year,category,event_count,goldstein_avg,tone_avg
RO,2024,Disapproval/Sanction,5890,-2.91,-2.465
RO,2024,Other,32222,2.132,-0.978
RO,2024,Protest,716,-4.927,-2.941
SA,1996,Aid/Cooperation,8116,3.083,5.46
SA,1996,Conflict/Migration,1450,-9.914,3.225
SA,1996,Disapproval/Sanction,1472,-2.825,5.026
SA,1996,Other,6431,1.431,4.912
SA,1996,Protest,268,-5.43,4.516
SA,1997,Aid/Cooperation,11863,3.178,5.654
SA,1997,Conflict/Migration,1588,-9.906,3.164
SA,1997,Disapproval/Sanction,1838,-3.085,4.684
SA,1997,Other,8607,1.15,4.955
SA,1997,Protest,255,-5.412,4.659
SA,1998,Aid/Cooperation,12388,3.068,6.068
SA,1998,Conflict/Migration,1124,-9.91,3.799
SA,1998,Disapproval/Sanction,1598,-2.926,5.264
SA,1998,Other,8707,1.783,5.555
SA,1998,Protest,178,-5.5,5.307
SA,1999,Aid/Cooperation,13617,3.015,6.297
SA,1999,Conflict/Migration,1416,-9.886,3.589
SA,1999,Disapproval/Sanction,2026,-2.99,5.336
SA,1999,Other,9406,1.694,5.69
SA,1999,Protest,199,-5.542,5.003
SA,2000,Aid/Cooperation,12866,3.22,5.892
SA,2000,Conflict/Migration,1818,-9.851,3.3
SA,2000,Disapproval/Sanction,1936,-3.016,5.388
SA,2000,Other,10075,1.792,5.37
SA,2000,Protest,191,-5.254,4.668
SA,2001,Aid/Cooperation,15184,3.126,5.783
SA,2001,Conflict/Migration,2385,-9.87,3.86
SA,2001,Disapproval/Sanction,3660,-2.74,5.34
SA,2001,Other,13870,1.365,5.341
SA,2001,Protest,456,-5.433,5.283
SA,2002,Aid/Cooperation,15727,3.107,6.283
SA,2002,Conflict/Migration,1645,-9.84,3.965
SA,2002,Disapproval/Sanction,3244,-2.901,5.755
SA,2002,Other,14307,1.545,5.752
SA,2002,Protest,478,-5.42,5.401
SA,2003,Aid/Cooperation,17407,2.993,5.933
SA,2003,Conflict/Migration,4841,-9.904,3.643
SA,2003,Disapproval/Sanction,4632,-2.791,5.237
SA,2003,Other,19141,1.085,5.137
SA,2003,Protest,1030,-5.734,4.847
SA,2004,Aid/Cooperation,12358,2.984,5.691
SA,2004,Conflict/Migration,6338,-9.882,3.314
SA,2004,Disapproval/Sanction,3755,-2.793,5.003
SA,2004,Other,15084,1.127,4.925
SA,2004,Protest,723,-5.642,4.446
SA,2005,Aid/Cooperation,9201,3.012,5.918
SA,2005,Conflict/Migration,2796,-9.897,3.004
SA,2005,Disapproval/Sanction,2123,-2.898,5.261
SA,2005,Other,10271,1.103,5.201
SA,2005,Protest,278,-5.47,4.627
SA,2006,Aid/Cooperation,16088,3.193,5.973
SA,2006,Conflict/Migration,2179,-9.879,3.394
SA,2006,Disapproval/Sanction,2874,-2.899,5.215
SA,2006,Other,14924,1.723,5.446
SA,2006,Protest,485,-5.243,4.954
SA,2007,Aid/Cooperation,42220,3.162,6.042
SA,2007,Conflict/Migration,5372,-9.794,3.724
SA,2007,Disapproval/Sanction,8155,-3.047,5.519
SA,2007,Other,40069,1.693,5.586
SA,2007,Protest,1254,-5.259,5.035
SA,2008,Aid/Cooperation,29894,3.204,5.941
SA,2008,Conflict/Migration,3413,-9.803,4.032
SA,2008,Disapproval/Sanction,6160,-2.976,5.367
SA,2008,Other,31465,1.849,5.5
SA,2008,Protest,875,-5.191,5.029
SA,2009,Aid/Cooperation,50705,3.12,6.047
SA,2009,Conflict/Migration,9321,-9.84,3.8
SA,2009,Disapproval/Sanction,11194,-2.953,5.212
SA,2009,Other,55522,1.782,5.399
SA,2009,Protest,1557,-5.079,4.737
SA,2010,Aid/Cooperation,47754,3.091,6.133
SA,2010,Conflict/Migration,7845,-9.799,4.207
SA,2010,Disapproval/Sanction,11924,-3.11,5.547
SA,2010,Other,56395,1.805,5.603
SA,2010,Protest,1697,-5.334,4.888
SA,2011,Aid/Cooperation,68699,3.055,6.136
SA,2011,Conflict/Migration,17781,-9.867,4.655
SA,2011,Disapproval/Sanction,24771,-3.141,5.476
SA,2011,Other,98531,1.237,5.583
SA,2011,Protest,3179,-5.21,5.152
SA,2012,Aid/Cooperation,67512,3.094,5.99
SA,2012,Conflict/Migration,12441,-9.831,3.701
SA,2012,Disapproval/Sanction,19258,-2.995,4.951
SA,2012,Other,83508,1.368,5.228
SA,2012,Protest,2216,-5.149,4.564
SA,2013,Aid/Cooperation,64934,3.138,3.005
SA,2013,Conflict/Migration,11719,-9.827,1.877
SA,2013,Disapproval/Sanction,20898,-2.967,2.368
SA,2013,Other,86335,1.382,2.477
SA,2013,Protest,3018,-5.013,2.385
SA,2014,Aid/Cooperation,105827,3.104,2.982
SA,2014,Conflict/Migration,21389,-9.872,1.607
SA,2014,Disapproval/Sanction,27835,-2.854,2.287
SA,2014,Other,118497,1.569,2.46
SA,2014,Protest,4414,-5.15,2.195
SA,2015,Aid/Cooperation,189005,3.085,-1.077
SA,2015,Conflict/Migration,73008,-9.886,-4.831
SA,2015,Disapproval/Sanction,66575,-2.788,-3.295
SA,2015,Other,243708,1.646,-2.265
SA,2015,Protest,10326,-5.162,-3.769
SA,2016,Aid/Cooperation,189921,3.168,-1.577
SA,2016,Conflict/Migration,64705,-9.886,-5.441
SA,2016,Disapproval/Sanction,76584,-2.784,-4.203
SA,2016,Other,266444,1.47,-2.91
SA,2016,Protest,11333,-5.154,-4.388
SA,2017,Aid/Cooperation,204923,3.059,-1.126
SA,2017,Conflict/Migration,43281,-9.891,-5.199
SA,2017,Disapproval/Sanction,56613,-2.822,-3.578
SA,2017,Other,218215,1.736,-2.233
SA,2017,Protest,8610,-5.129,-4.084
SA,2018,Aid/Cooperation,179509,3.064,-1.187
SA,2018,Conflict/Migration,62967,-9.885,-4.583
SA,2018,Disapproval/Sanction,65403,-2.873,-3.461
SA,2018,Other,238636,1.511,-2.406
SA,2018,Protest,9763,-5.223,-3.88
SA,2019,Aid/Cooperation,151847,3.081,-0.992
SA,2019,Conflict/Migration,46466,-9.896,-4.872
SA,2019,Disapproval/Sanction,51409,-2.789,-3.938
SA,2019,Other,182332,1.833,-2.481
SA,2019,Protest,7760,-5.3,-4.407
SA,2020,Aid/Cooperation,84610,3.094,-0.97
SA,2020,Conflict/Migration,17907,-9.889,-4.698
SA,2020,Disapproval/Sanction,22494,-2.967,-3.399
SA,2020,Other,102384,1.623,-2.277
SA,2020,Protest,3292,-5.14,-3.891
SA,2021,Aid/Cooperation,77313,3.245,0.182
SA,2021,Conflict/Migration,15884,-9.903,-4.24
SA,2021,Disapproval/Sanction,17788,-2.892,-2.927
SA,2021,Other,84570,1.861,-1.37
SA,2021,Protest,3048,-5.221,-3.966
SA,2022,Aid/Cooperation,89066,3.204,0.835
SA,2022,Conflict/Migration,11781,-9.887,-3.902
SA,2022,Disapproval/Sanction,15701,-2.84,-2.56
SA,2022,Other,78101,2.094,-0.79
SA,2022,Protest,2263,-5.154,-3.585
SA,2023,Aid/Cooperation,148799,3.313,0.417
SA,2023,Conflict/Migration,10804,-9.861,-4.053
SA,2023,Disapproval/Sanction,18700,-2.916,-2.4
SA,2023,Other,105564,2.306,-0.505
SA,2023,Protest,2637,-5.044,-3.017
SA,2024,Aid/Cooperation,87154,3.251,0.752
SA,2024,Conflict/Migration,7533,-9.879,-3.944
SA,2024,Disapproval/Sanction,11792,-2.936,-2.405
SA,2024,Other,68421,2.366,-0.374
SA,2024,Protest,2129,-5.233,-3.861
SG,1996,Aid/Cooperation,656,3.477,5.203
SG,1996,Conflict/Migration,39,-9.795,4.304
SG,1996,Disapproval/Sanction,100,-3.04,4.924
SG,1996,Other,430,1.314,4.968
SG,1996,Protest,7,-4.771,5.171
SG,1997,Aid/Cooperation,1312,3.154,5.653
SG,1997,Conflict/Migration,349,-9.913,3.121
SG,1997,Disapproval/Sanction,158,-3.051,5.1
SG,1997,Other,1171,2.386,5.173
SG,1997,Protest,20,-5.38,4.78
SG,1998,Aid/Cooperation,2339,2.829,5.514
SG,1998,Conflict/Migration,672,-9.885,3.603
SG,1998,Disapproval/Sanction,518,-3.05,4.727
SG,1998,Other,2417,2.202,5.224
SG,1998,Protest,49,-5.469,4.4
SG,1999,Aid/Cooperation,1905,3.197,6.044
SG,1999,Conflict/Migration,222,-9.856,4.1
SG,1999,Disapproval/Sanction,340,-2.882,5.131
SG,1999,Other,1535,2.383,5.583
SG,1999,Protest,32,-5.056,6.148
SG,2000,Aid/Cooperation,2699,3.264,5.925
SG,2000,Conflict/Migration,534,-9.817,4.184
SG,2000,Disapproval/Sanction,587,-2.859,5.43
SG,2000,Other,2685,1.539,5.675
SG,2000,Protest,74,-4.811,5.801
SG,2001,Aid/Cooperation,2983,3.012,5.645
SG,2001,Conflict/Migration,651,-9.85,3.694
SG,2001,Disapproval/Sanction,608,-3.016,5.202
SG,2001,Other,2819,1.623,5.473
SG,2001,Protest,57,-5.277,5.405
SG,2002,Aid/Cooperation,2840,3.198,5.709
SG,2002,Conflict/Migration,246,-9.856,3.386
SG,2002,Disapproval/Sanction,469,-3.032,5.402
SG,2002,Other,2600,2.279,5.484
SG,2002,Protest,52,-5.404,5.24
SG,2003,Aid/Cooperation,3429,2.919,6.054
SG,2003,Conflict/Migration,147,-9.748,5.25
SG,2003,Disapproval/Sanction,503,-2.99,5.166
SG,2003,Other,2515,2.377,5.877
SG,2003,Protest,44,-5.177,5.489
SG,2004,Aid/Cooperation,2452,2.933,6.176
SG,2004,Conflict/Migration,176,-9.866,3.673
SG,2004,Disapproval/Sanction,309,-2.718,5.185
SG,2004,Other,1890,1.838,5.72
SG,2004,Protest,39,-5.241,4.579
SG,2005,Aid/Cooperation,1561,3.293,5.875
SG,2005,Conflict/Migration,115,-9.657,4.44
SG,2005,Disapproval/Sanction,370,-3.038,5.178
SG,2005,Other,1755,1.447,5.46
SG,2005,Protest,37,-5.508,5.16
SG,2006,Aid/Cooperation,2788,3.184,5.763
SG,2006,Conflict/Migration,494,-9.858,3.5
SG,2006,Disapproval/Sanction,440,-3.016,4.638
SG,2006,Other,2878,1.645,5.163
SG,2006,Protest,63,-5.397,5.325
SG,2007,Aid/Cooperation,3302,3.187,5.861
SG,2007,Conflict/Migration,774,-9.893,4.135
SG,2007,Disapproval/Sanction,783,-2.775,5.356
SG,2007,Other,4472,1.338,5.192
SG,2007,Protest,153,-5.179,4.212
SG,2008,Aid/Cooperation,3826,3.185,5.575
SG,2008,Conflict/Migration,527,-9.824,3.536
SG,2008,Disapproval/Sanction,797,-2.726,4.879
SG,2008,Other,4018,1.648,5.236
SG,2008,Protest,140,-5.583,4.719
SG,2009,Aid/Cooperation,6255,3.15,6.021
SG,2009,Conflict/Migration,1074,-9.847,3.29
SG,2009,Disapproval/Sanction,1500,-2.679,4.251
SG,2009,Other,7207,1.652,5.112
SG,2009,Protest,105,-4.918,4.333
SG,2010,Aid/Cooperation,4432,2.908,6.1
SG,2010,Conflict/Migration,528,-9.745,4.041
SG,2010,Disapproval/Sanction,832,-2.821,5.291
SG,2010,Other,4713,1.828,5.623
SG,2010,Protest,116,-4.728,5.113
SG,2011,Aid/Cooperation,5160,2.934,6.27
SG,2011,Conflict/Migration,1029,-9.803,4.129
SG,2011,Disapproval/Sanction,1298,-2.823,4.794
SG,2011,Other,6183,1.089,5.383
SG,2011,Protest,142,-5.285,5.063
SG,2012,Aid/Cooperation,8174,3.083,5.733
SG,2012,Conflict/Migration,1709,-9.827,3.988
SG,2012,Disapproval/Sanction,1851,-2.955,5.059
SG,2012,Other,9715,1.21,5.251
SG,2012,Protest,220,-5.156,5.125
SG,2013,Aid/Cooperation,8275,2.712,2.937
SG,2013,Conflict/Migration,1408,-9.767,1.908
SG,2013,Disapproval/Sanction,1304,-2.783,2.3
SG,2013,Other,8874,1.898,2.456
SG,2013,Protest,160,-5.162,2.42
SG,2014,Aid/Cooperation,10583,3.311,2.815
SG,2014,Conflict/Migration,1144,-9.811,2.244
SG,2014,Disapproval/Sanction,1721,-2.895,2.3
SG,2014,Other,11722,2.098,2.477
SG,2014,Protest,297,-4.893,2.029
SG,2015,Aid/Cooperation,12463,3.002,0.136
SG,2015,Conflict/Migration,2031,-9.729,-3.72
SG,2015,Disapproval/Sanction,2398,-2.939,-3.266
SG,2015,Other,14240,1.811,-1.613
SG,2015,Protest,322,-5.08,-3.28
SG,2016,Aid/Cooperation,14492,2.953,-0.509
SG,2016,Conflict/Migration,1994,-9.696,-4.877
SG,2016,Disapproval/Sanction,2692,-2.929,-3.541
SG,2016,Other,15543,1.672,-2.075
SG,2016,Protest,439,-5.062,-3.534
SG,2017,Aid/Cooperation,14681,3.015,-0.653
SG,2017,Conflict/Migration,2012,-9.735,-3.535
SG,2017,Disapproval/Sanction,2415,-3.145,-2.785
SG,2017,Other,16152,1.976,-1.959
SG,2017,Protest,357,-5.188,-3.288
SG,2018,Aid/Cooperation,13002,2.974,0.217
SG,2018,Conflict/Migration,1535,-9.814,-5.514
SG,2018,Disapproval/Sanction,1647,-2.839,-3.119
SG,2018,Other,12509,1.937,-1.755
SG,2018,Protest,164,-5.371,-2.79
SG,2019,Aid/Cooperation,10241,2.915,0.704
SG,2019,Conflict/Migration,1103,-9.794,-3.908
SG,2019,Disapproval/Sanction,1441,-3.033,-2.135
SG,2019,Other,10327,1.947,-0.891
SG,2019,Protest,187,-5.034,-2.346
SG,2020,Aid/Cooperation,9471,2.876,-0.642
SG,2020,Conflict/Migration,1045,-9.818,-4.063
SG,2020,Disapproval/Sanction,1304,-3.023,-3.149
SG,2020,Other,10420,1.831,-1.953
SG,2020,Protest,298,-4.736,-3.579
SG,2021,Aid/Cooperation,8030,2.97,0.225
SG,2021,Conflict/Migration,1553,-9.736,-5.963
SG,2021,Disapproval/Sanction,1353,-2.761,-4.436
SG,2021,Other,8565,1.477,-2.294
SG,2021,Protest,250,-4.714,-3.84
SG,2022,Aid/Cooperation,9988,3.15,0.17
SG,2022,Conflict/Migration,1024,-9.823,-4.458
SG,2022,Disapproval/Sanction,1574,-2.882,-3.653
SG,2022,Other,8703,1.891,-1.609
SG,2022,Protest,237,-5.064,-3.886
SG,2023,Aid/Cooperation,11747,2.886,-0.529
SG,2023,Conflict/Migration,1990,-9.719,-7.054
SG,2023,Disapproval/Sanction,2718,-2.94,-5.252
SG,2023,Other,13710,0.76,-3.603
SG,2023,Protest,247,-5.009,-5.188
SG,2024,Aid/Cooperation,10893,2.954,-0.093
SG,2024,Conflict/Migration,1293,-9.845,-4.778
SG,2024,Disapproval/Sanction,2894,-2.963,-3.706
SG,2024,Other,13573,1.311,-2.307
SG,2024,Protest,338,-4.751,-3.489
SO,1996,Aid/Cooperation,1674,3.085,5.81
SO,1996,Conflict/Migration,1442,-9.861,4.873
SO,1996,Disapproval/Sanction,753,-2.798,5.534
SO,1996,Other,2285,1.423,5.463
SO,1996,Protest,74,-5.7,5.065
SO,1997,Aid/Cooperation,2858,3.212,6.288
SO,1997,Conflict/Migration,1093,-9.825,4.203
SO,1997,Disapproval/Sanction,788,-2.919,5.532
SO,1997,Other,2942,2.315,5.594
SO,1997,Protest,69,-5.101,5.283
SO,1998,Aid/Cooperation,2976,3.086,5.299
SO,1998,Conflict/Migration,1335,-9.76,3.942
SO,1998,Disapproval/Sanction,839,-3.036,4.954
SO,1998,Other,3385,2.166,5.043
SO,1998,Protest,138,-5.155,4.559
SO,1999,Aid/Cooperation,1913,3.082,5.477
SO,1999,Conflict/Migration,1475,-9.827,4.007
SO,1999,Disapproval/Sanction,612,-2.894,4.846
SO,1999,Other,2772,1.513,4.957
SO,1999,Protest,120,-5.405,4.22
SO,2000,Aid/Cooperation,5219,3.18,6.18
SO,2000,Conflict/Migration,1431,-9.859,3.61
SO,2000,Disapproval/Sanction,1098,-3.111,5.722
SO,2000,Other,4693,1.647,5.681
SO,2000,Protest,162,-5.175,5.94
SO,2001,Aid/Cooperation,6052,3.105,5.321
SO,2001,Conflict/Migration,2061,-9.836,4.004
SO,2001,Disapproval/Sanction,1478,-2.794,4.99
SO,2001,Other,6640,1.303,4.943
SO,2001,Protest,197,-5.24,4.839
SO,2002,Aid/Cooperation,6512,3.227,5.138
SO,2002,Conflict/Migration,2314,-9.843,3.883
SO,2002,Disapproval/Sanction,1333,-2.926,4.86
SO,2002,Other,6372,1.325,4.952
SO,2002,Protest,220,-5.415,4.243
SO,2003,Aid/Cooperation,4438,3.321,5.766
SO,2003,Conflict/Migration,1361,-9.889,3.887
SO,2003,Disapproval/Sanction,1047,-2.965,5.579
SO,2003,Other,4280,1.192,5.444
SO,2003,Protest,194,-5.244,5.416
SO,2004,Aid/Cooperation,4581,3.25,5.532
SO,2004,Conflict/Migration,1367,-9.847,3.614
SO,2004,Disapproval/Sanction,1072,-2.956,5.296
SO,2004,Other,4954,1.584,5.472
SO,2004,Protest,172,-5.23,5.488
SO,2005,Aid/Cooperation,7232,3.706,4.922
SO,2005,Conflict/Migration,1393,-9.824,3.587
SO,2005,Disapproval/Sanction,1327,-2.924,4.677
SO,2005,Other,6848,2.308,4.869
SO,2005,Protest,198,-5.368,4.634
SO,2006,Aid/Cooperation,15154,3.351,4.917
SO,2006,Conflict/Migration,7224,-9.829,3.978
SO,2006,Disapproval/Sanction,5052,-2.903,4.618
SO,2006,Other,20313,1.815,4.739
SO,2006,Protest,1368,-5.539,4.676
SO,2007,Aid/Cooperation,22476,3.061,4.735
SO,2007,Conflict/Migration,17240,-9.892,3.352
SO,2007,Disapproval/Sanction,7988,-2.772,4.221
SO,2007,Other,37377,2.039,4.589
SO,2007,Protest,1531,-5.429,4.275
SO,2008,Aid/Cooperation,25834,3.091,4.792
SO,2008,Conflict/Migration,20991,-9.805,3.562
SO,2008,Disapproval/Sanction,9391,-2.801,4.525
SO,2008,Other,39353,1.905,4.583
SO,2008,Protest,1733,-5.345,4.159
SO,2009,Aid/Cooperation,50764,2.96,4.972
SO,2009,Conflict/Migration,34838,-9.805,3.715
SO,2009,Disapproval/Sanction,15775,-2.866,4.522
SO,2009,Other,71109,1.938,4.671
SO,2009,Protest,4023,-5.545,4.287
SO,2010,Aid/Cooperation,26433,3.028,5.086
SO,2010,Conflict/Migration,18290,-9.835,3.465
SO,2010,Disapproval/Sanction,9317,-2.696,4.32
SO,2010,Other,41820,1.461,4.634
SO,2010,Protest,2113,-5.613,4.196
SO,2011,Aid/Cooperation,45818,2.893,5.182
SO,2011,Conflict/Migration,27884,-9.831,3.62
SO,2011,Disapproval/Sanction,13789,-2.757,4.384
SO,2011,Other,71939,1.815,4.858
SO,2011,Protest,3585,-5.38,4.309
SO,2012,Aid/Cooperation,39970,2.934,4.859
SO,2012,Conflict/Migration,27565,-9.833,3.482
SO,2012,Disapproval/Sanction,13505,-2.868,4.121
SO,2012,Other,58887,1.437,4.541
SO,2012,Protest,2781,-5.409,4.214
SO,2013,Aid/Cooperation,52960,3.088,1.842
SO,2013,Conflict/Migration,26816,-9.835,1.483
SO,2013,Disapproval/Sanction,15415,-2.828,1.501
SO,2013,Other,63175,1.415,1.664
SO,2013,Protest,3046,-5.432,1.531
SO,2014,Aid/Cooperation,47720,2.981,2.711
SO,2014,Conflict/Migration,31088,-9.863,1.522
SO,2014,Disapproval/Sanction,14560,-2.759,2.065
SO,2014,Other,61881,1.533,2.217
SO,2014,Protest,2994,-5.422,1.94
SO,2015,Aid/Cooperation,56998,3.023,-2.07
SO,2015,Conflict/Migration,38790,-9.873,-6.048
SO,2015,Disapproval/Sanction,16811,-2.793,-4.56
SO,2015,Other,71152,1.623,-3.535
SO,2015,Protest,3663,-5.44,-5.126
SO,2016,Aid/Cooperation,64048,3.022,-2.416
SO,2016,Conflict/Migration,46430,-9.875,-6.676
SO,2016,Disapproval/Sanction,19503,-2.776,-5.07
SO,2016,Other,83192,1.576,-4.108
SO,2016,Protest,3653,-5.268,-5.325
SO,2017,Aid/Cooperation,60272,2.966,-2.474
SO,2017,Conflict/Migration,37759,-9.87,-6.602
SO,2017,Disapproval/Sanction,16781,-2.803,-5.171
SO,2017,Other,80235,1.709,-4.126
SO,2017,Protest,3566,-5.305,-5.396
SO,2018,Aid/Cooperation,41052,3.08,-1.456
SO,2018,Conflict/Migration,21381,-9.857,-6.37
SO,2018,Disapproval/Sanction,10545,-2.792,-4.613
SO,2018,Other,47555,1.584,-3.415
SO,2018,Protest,1813,-5.22,-5.055
SO,2019,Aid/Cooperation,32676,2.958,-1.75
SO,2019,Conflict/Migration,18098,-9.866,-6.652
SO,2019,Disapproval/Sanction,10799,-2.708,-4.663
SO,2019,Other,40422,1.514,-3.644
SO,2019,Protest,1566,-5.131,-5.331
SO,2020,Aid/Cooperation,22541,3.057,-2.021
SO,2020,Conflict/Migration,13122,-9.877,-6.501
SO,2020,Disapproval/Sanction,7405,-2.868,-4.481
SO,2020,Other,30454,1.783,-3.647
SO,2020,Protest,1512,-5.094,-5.589
SO,2021,Aid/Cooperation,18369,3.152,-1.817
SO,2021,Conflict/Migration,10399,-9.885,-6.813
SO,2021,Disapproval/Sanction,6831,-2.939,-4.801
SO,2021,Other,25751,1.601,-3.837
SO,2021,Protest,1120,-5.215,-5.345
SO,2022,Aid/Cooperation,16138,2.966,-2.111
SO,2022,Conflict/Migration,8975,-9.901,-6.403
SO,2022,Disapproval/Sanction,4643,-2.742,-4.912
SO,2022,Other,22049,2.04,-4.091
SO,2022,Protest,1380,-5.074,-6.311
SO,2023,Aid/Cooperation,22014,3.028,-1.376
SO,2023,Conflict/Migration,11042,-9.906,-5.811
SO,2023,Disapproval/Sanction,4949,-2.919,-4.545
SO,2023,Other,27127,2.258,-3.271
SO,2023,Protest,1135,-5.2,-5.035
SO,2024,Aid/Cooperation,27815,3.593,-0.749
SO,2024,Conflict/Migration,7710,-9.843,-5.515
SO,2024,Disapproval/Sanction,7211,-2.937,-3.582
SO,2024,Other,29198,1.933,-2.594
SO,2024,Protest,1406,-4.975,-4.096
SV,1996,Aid/Cooperation,64,3.391,3.798
SV,1996,Conflict/Migration,4,-10,2.797
SV,1996,Disapproval/Sanction,9,-2,4.165
SV,1996,Other,63,1.032,3.045
SV,1996,Protest,3,-4.4,4.406
SV,1997,Aid/Cooperation,14,2.321,3.981
SV,1997,Conflict/Migration,4,-10,3.327
SV,1997,Disapproval/Sanction,3,-5,3.1
SV,1997,Other,19,1.442,4.068
SV,1998,Aid/Cooperation,4,3.775,3.716
SV,1998,Conflict/Migration,2,-10,2.237
SV,1998,Disapproval/Sanction,1,-2,4.425
SV,1998,Other,14,1.286,4.382
SV,1998,Protest,7,-4.771,4.982
SV,1999,Aid/Cooperation,2,2.35,3.458
SV,1999,Conflict/Migration,1,-10,3.462
SV,2000,Aid/Cooperation,3,3,4.427
SV,2000,Other,1,7,3.093
SV,2001,Aid/Cooperation,14,3.286,7.491
SV,2001,Disapproval/Sanction,1,-4,4.954
SV,2001,Other,23,1.8,5.042
SV,2002,Aid/Cooperation,2,8,5.045
SV,2002,Conflict/Migration,1,-10,4.313
SV,2002,Other,3,0,3.851
SV,2003,Aid/Cooperation,2,1.9,3.145
SV,2003,Other,12,2.7,4.118
SV,2003,Protest,2,-4.4,3.59
SV,2004,Aid/Cooperation,8,2.35,7.625
SV,2004,Other,2,0,4.504
SV,2005,Aid/Cooperation,10,2.35,4.361
SV,2005,Conflict/Migration,2,-10,1.667
SV,2005,Disapproval/Sanction,4,-2,4.296
SV,2005,Other,11,3.036,3.099
SV,2006,Aid/Cooperation,21,2.562,5.777
SV,2006,Disapproval/Sanction,7,-2.571,4.587
SV,2006,Other,20,1.51,5.65
SV,2007,Aid/Cooperation,60,3.222,5.009
SV,2007,Conflict/Migration,5,-9.6,3.316
SV,2007,Disapproval/Sanction,8,-3.75,5.586
SV,2007,Other,117,2.805,4.604
SV,2007,Protest,2,-5.7,3.241
SV,2008,Aid/Cooperation,177,3.182,5.682
SV,2008,Conflict/Migration,5,-10,4.622
SV,2008,Disapproval/Sanction,6,-3.333,6.016
SV,2008,Other,146,1.91,5.189
SV,2009,Aid/Cooperation,141,2.711,6.219
SV,2009,Conflict/Migration,10,-9.9,3.727
SV,2009,Disapproval/Sanction,21,-2.524,7.372
SV,2009,Other,160,2.67,5.558
SV,2009,Protest,2,-7,4.413
SV,2010,Aid/Cooperation,64,2.336,6.496
SV,2010,Conflict/Migration,10,-10,5.421
SV,2010,Disapproval/Sanction,5,-3.2,5.998
SV,2010,Other,53,1.904,5.639
SV,2010,Protest,1,-4.4,5.206
SV,2011,Aid/Cooperation,202,2.517,6.295
SV,2011,Conflict/Migration,126,-9.956,4.216
SV,2011,Disapproval/Sanction,41,-2.537,5.086
SV,2011,Other,355,1.556,5.401
SV,2011,Protest,24,-5.05,4.847
SV,2012,Aid/Cooperation,136,3.233,5.211
SV,2012,Conflict/Migration,4,-9.875,3.636
SV,2012,Disapproval/Sanction,9,-2.667,3.503
SV,2012,Other,159,2.544,5.947
SV,2012,Protest,4,-5.05,5.57
SV,2013,Aid/Cooperation,139,2.653,2.432
SV,2013,Conflict/Migration,13,-9.846,2.508
SV,2013,Disapproval/Sanction,22,-3.591,2.231
SV,2013,Other,133,1.665,2.175
SV,2013,Protest,3,-5.267,2.079
SV,2014,Aid/Cooperation,194,2.425,1.929
SV,2014,Conflict/Migration,27,-9.981,0.849
SV,2014,Disapproval/Sanction,40,-3.125,1.727
SV,2014,Other,275,1.904,1.995
SV,2014,Protest,5,-4.68,0.438
SV,2015,Aid/Cooperation,906,2.556,-0.897
SV,2015,Conflict/Migration,123,-9.927,-3.512
SV,2015,Disapproval/Sanction,74,-3.068,-0.81
SV,2015,Other,967,1.803,-1.312
SV,2015,Protest,22,-4.636,-3.746
SV,2016,Aid/Cooperation,596,3.022,-0.211
SV,2016,Conflict/Migration,73,-9.89,-2.701
SV,2016,Disapproval/Sanction,65,-3.277,-1.027
SV,2016,Other,553,2.479,-1.062
SV,2016,Protest,18,-4.544,-0.429
SV,2017,Aid/Cooperation,815,2.948,-0.908
SV,2017,Conflict/Migration,39,-9.769,-1.835
SV,2017,Disapproval/Sanction,97,-3.402,-1.332
SV,2017,Other,553,2.006,-1.106
SV,2017,Protest,27,-4.593,-2.23
SV,2018,Aid/Cooperation,557,2.726,-1.302
SV,2018,Conflict/Migration,167,-9.964,-3.833
SV,2018,Disapproval/Sanction,66,-2.985,-1.624
SV,2018,Other,565,0.895,-1.759
SV,2018,Protest,19,-4.674,-3.523
SV,2019,Aid/Cooperation,658,2.426,-0.386
SV,2019,Conflict/Migration,38,-9.632,-2.48
SV,2019,Disapproval/Sanction,59,-3.475,-1.454
SV,2019,Other,521,1.493,-0.962
SV,2019,Protest,23,-4.974,-2.999
SV,2020,Aid/Cooperation,542,2.845,-1.295
SV,2020,Conflict/Migration,71,-9.838,-4.026
SV,2020,Disapproval/Sanction,58,-2.793,-1.952
SV,2020,Other,451,1.666,-1.5
SV,2020,Protest,16,-5.213,-3.612
SV,2021,Aid/Cooperation,249,2.929,-0.156
SV,2021,Conflict/Migration,42,-9.857,-1.238
SV,2021,Disapproval/Sanction,30,-3.367,-1.251
SV,2021,Other,301,2.073,-0.61
SV,2021,Protest,10,-4.4,-1.53
SV,2022,Aid/Cooperation,400,3.094,0.08
SV,2022,Conflict/Migration,51,-9.804,-4.555
SV,2022,Disapproval/Sanction,61,-2.803,-2.697
SV,2022,Other,383,1.328,-1.062
SV,2022,Protest,8,-5.55,-4.181
SV,2023,Aid/Cooperation,507,2.868,0
SV,2023,Conflict/Migration,33,-9.864,-2.399
SV,2023,Disapproval/Sanction,52,-2.962,-1.4
SV,2023,Other,434,2.437,-0.683
SV,2023,Protest,18,-5.2,-3.177
SV,2024,Aid/Cooperation,540,2.905,0.347
SV,2024,Conflict/Migration,58,-9.784,-0.394
SV,2024,Disapproval/Sanction,46,-2.717,-1.903
